"x","y","EEA_1kmgrid_2016_pm10_avg"
4509500,2621500,6.32695007324219
4510500,2621500,5.94849014282227
4511500,2621500,5.98215007781982
4512500,2621500,5.63755989074707
4513500,2621500,5.63977003097534
4514500,2621500,5.7821102142334
4515500,2621500,5.98501014709473
4516500,2621500,6.31226015090942
4507500,2620500,6.94972991943359
4508500,2620500,6.83325004577637
4509500,2620500,6.63079023361206
4510500,2620500,6.1742901802063
4511500,2620500,6.46560001373291
4512500,2620500,6.37105989456177
4513500,2620500,6.24861001968384
4514500,2620500,5.88142013549805
4515500,2620500,5.92884016036987
4516500,2620500,6.13790988922119
4517500,2620500,6.12573003768921
4518500,2620500,6.6018500328064
4519500,2620500,6.80272006988525
4520500,2620500,6.14374017715454
4521500,2620500,5.88372993469238
4522500,2620500,5.96686983108521
4523500,2620500,6.38206005096436
4524500,2620500,6.15818977355957
4506500,2619500,7.29948997497559
4507500,2619500,7.27510023117065
4508500,2619500,7.11726999282837
4509500,2619500,6.98743009567261
4510500,2619500,6.4013500213623
4511500,2619500,6.49884986877441
4512500,2619500,6.77409982681274
4513500,2619500,6.87616014480591
4514500,2619500,6.6453800201416
4515500,2619500,6.17657995223999
4516500,2619500,5.7700400352478
4517500,2619500,5.94252014160156
4518500,2619500,6.37357997894287
4519500,2619500,6.10168981552124
4520500,2619500,5.75823020935059
4521500,2619500,5.90776014328003
4522500,2619500,5.79235982894897
4523500,2619500,5.86839008331299
4524500,2619500,5.69207000732422
4525500,2619500,5.5020899772644
4526500,2619500,5.62132978439331
4527500,2619500,5.79925012588501
4528500,2619500,6.74959993362427
4480500,2618500,6.43809986114502
4481500,2618500,6.40616989135742
4504500,2618500,7.93022012710571
4505500,2618500,7.23470020294189
4506500,2618500,7.43511009216309
4507500,2618500,7.53313016891479
4508500,2618500,7.63188982009888
4509500,2618500,7.43156003952026
4510500,2618500,6.86917018890381
4511500,2618500,6.38709020614624
4512500,2618500,6.49909019470215
4513500,2618500,6.6121997833252
4514500,2618500,6.98762989044189
4515500,2618500,6.70585012435913
4516500,2618500,6.29135990142822
4517500,2618500,5.82491016387939
4518500,2618500,6.08127021789551
4519500,2618500,6.62990999221802
4520500,2618500,6.09579992294312
4521500,2618500,6.4113597869873
4522500,2618500,6.2340202331543
4523500,2618500,5.95180988311768
4524500,2618500,6.08266019821167
4525500,2618500,5.69897985458374
4526500,2618500,6.07133007049561
4527500,2618500,6.20951986312866
4528500,2618500,6.83732986450195
4529500,2618500,6.7013201713562
4479500,2617500,6.55214023590088
4480500,2617500,6.57510995864868
4481500,2617500,6.51712989807129
4482500,2617500,6.1551399230957
4483500,2617500,5.96397018432617
4484500,2617500,6.14512014389038
4485500,2617500,6.16258001327515
4486500,2617500,6.53104019165039
4487500,2617500,6.92014980316162
4488500,2617500,6.72243976593018
4502500,2617500,7.25954008102417
4503500,2617500,6.61309003829956
4504500,2617500,7.40206003189087
4505500,2617500,6.73366022109985
4506500,2617500,7.12265014648438
4507500,2617500,7.57054996490479
4508500,2617500,7.792799949646
4509500,2617500,7.79356002807617
4510500,2617500,7.28466987609863
4511500,2617500,6.66174983978271
4512500,2617500,6.25623989105225
4513500,2617500,6.40783977508545
4514500,2617500,7.07617998123169
4515500,2617500,6.98472023010254
4516500,2617500,6.85554981231689
4517500,2617500,6.38429021835327
4518500,2617500,6.28595018386841
4519500,2617500,6.91092014312744
4520500,2617500,6.76916980743408
4521500,2617500,7.00936985015869
4522500,2617500,6.79314994812012
4523500,2617500,6.58968019485474
4524500,2617500,6.51968002319336
4525500,2617500,6.30985021591187
4526500,2617500,6.53305006027222
4527500,2617500,6.52161979675293
4528500,2617500,7.23960018157959
4529500,2617500,6.84664011001587
4530500,2617500,6.80825996398926
4479500,2616500,6.81411981582642
4480500,2616500,6.98057985305786
4481500,2616500,6.90944004058838
4482500,2616500,6.47149991989136
4483500,2616500,5.91497993469238
4484500,2616500,5.61600017547607
4485500,2616500,5.67908000946045
4486500,2616500,6.07876014709473
4487500,2616500,6.79623985290527
4488500,2616500,6.78119993209839
4489500,2616500,6.95316982269287
4490500,2616500,6.90144014358521
4491500,2616500,7.53569984436035
4492500,2616500,8.16495037078857
4493500,2616500,7.43703985214233
4494500,2616500,7.03387022018433
4495500,2616500,7.15625
4501500,2616500,7.86679983139038
4502500,2616500,7.26289987564087
4503500,2616500,6.33867979049683
4504500,2616500,6.92332983016968
4505500,2616500,6.87890005111694
4506500,2616500,7.49147987365723
4507500,2616500,7.83025979995728
4508500,2616500,8.05088996887207
4509500,2616500,8.17080020904541
4510500,2616500,7.74021005630493
4511500,2616500,7.13536977767944
4512500,2616500,6.51482009887695
4513500,2616500,6.53397989273071
4514500,2616500,7.2094202041626
4515500,2616500,6.96811008453369
4516500,2616500,6.39448022842407
4517500,2616500,6.03519010543823
4518500,2616500,6.44911003112793
4519500,2616500,6.7634801864624
4520500,2616500,6.93412017822266
4521500,2616500,7.25600004196167
4522500,2616500,7.33300018310547
4523500,2616500,7.14257001876831
4524500,2616500,7.25427007675171
4525500,2616500,7.29986000061035
4526500,2616500,6.99263000488281
4527500,2616500,6.81695985794067
4528500,2616500,7.31867980957031
4529500,2616500,6.75464010238647
4530500,2616500,6.87794017791748
4478500,2615500,6.87787008285522
4479500,2615500,6.74386978149414
4480500,2615500,6.81408977508545
4481500,2615500,7.34184980392456
4482500,2615500,7.01230001449585
4483500,2615500,6.37944984436035
4484500,2615500,5.92217016220093
4485500,2615500,5.6483302116394
4486500,2615500,6.33240985870361
4487500,2615500,7.0876898765564
4488500,2615500,7.17606019973755
4489500,2615500,7.48348999023438
4490500,2615500,7.55443000793457
4491500,2615500,7.85513019561768
4492500,2615500,7.61042022705078
4493500,2615500,7.66260004043579
4494500,2615500,7.76232004165649
4495500,2615500,7.4861102104187
4496500,2615500,6.83024978637695
4497500,2615500,7.07526016235352
4498500,2615500,6.94610023498535
4499500,2615500,7.16119003295898
4500500,2615500,7.00870990753174
4501500,2615500,7.31444978713989
4502500,2615500,7.28069019317627
4503500,2615500,6.43062019348145
4504500,2615500,6.48823022842407
4505500,2615500,6.40527009963989
4506500,2615500,7.1622200012207
4507500,2615500,7.70895004272461
4508500,2615500,7.92079019546509
4509500,2615500,8.33745956420898
4510500,2615500,8.91932964324951
4511500,2615500,7.66008996963501
4512500,2615500,6.99926996231079
4513500,2615500,6.61641979217529
4514500,2615500,7.44267988204956
4515500,2615500,7.32462978363037
4516500,2615500,6.64555978775024
4517500,2615500,6.30511999130249
4518500,2615500,6.44320011138916
4519500,2615500,6.3362398147583
4520500,2615500,6.80060005187988
4521500,2615500,7.27740001678467
4522500,2615500,8.34315967559814
4523500,2615500,7.7957501411438
4524500,2615500,7.62099981307983
4525500,2615500,13.7041997909546
4526500,2615500,7.13894987106323
4527500,2615500,6.86600017547607
4528500,2615500,7.70592021942139
4529500,2615500,7.79296016693115
4530500,2615500,7.80661010742188
4478500,2614500,6.39801979064941
4479500,2614500,6.4596700668335
4480500,2614500,6.61858987808228
4481500,2614500,7.2960000038147
4482500,2614500,7.26390981674194
4483500,2614500,6.76538991928101
4484500,2614500,6.35574007034302
4485500,2614500,6.50494003295898
4486500,2614500,6.86268997192383
4487500,2614500,7.57438993453979
4488500,2614500,7.87038993835449
4489500,2614500,8.08609008789062
4490500,2614500,8.49265003204346
