"x","y","EEA_1kmgrid_2013_pm10_avg"
4509500,2621500,7.38013744354248
4510500,2621500,6.97622346878052
4511500,2621500,6.97622346878052
4512500,2621500,6.97622346878052
4513500,2621500,6.97622346878052
4514500,2621500,6.97622346878052
4515500,2621500,6.97622346878052
4516500,2621500,6.97622346878052
4507500,2620500,7.38013744354248
4508500,2620500,7.38013744354248
4509500,2620500,7.38013744354248
4510500,2620500,6.97622346878052
4511500,2620500,6.97622346878052
4512500,2620500,6.97622346878052
4513500,2620500,6.97622346878052
4514500,2620500,6.97622346878052
4515500,2620500,6.97622346878052
4516500,2620500,6.97622346878052
4517500,2620500,6.97622346878052
4518500,2620500,6.97622346878052
4519500,2620500,6.97622346878052
4520500,2620500,7.17333889007568
4521500,2620500,7.17333889007568
4522500,2620500,7.17333889007568
4523500,2620500,7.17333889007568
4524500,2620500,7.17333889007568
4506500,2619500,7.26396465301514
4507500,2619500,7.26396465301514
4508500,2619500,7.26396465301514
4509500,2619500,7.26396465301514
4510500,2619500,7.54167032241821
4511500,2619500,7.54167032241821
4512500,2619500,7.54167032241821
4513500,2619500,7.54167032241821
4514500,2619500,7.54167032241821
4515500,2619500,7.54167032241821
4516500,2619500,7.54167032241821
4517500,2619500,7.54167032241821
4518500,2619500,7.54167032241821
4519500,2619500,7.54167032241821
4520500,2619500,7.46829986572266
4521500,2619500,7.46829986572266
4522500,2619500,7.46829986572266
4523500,2619500,7.46829986572266
4524500,2619500,7.46829986572266
4525500,2619500,7.46829986572266
4526500,2619500,7.46829986572266
4527500,2619500,7.46829986572266
4528500,2619500,7.46829986572266
4480500,2618500,7.00989246368408
4481500,2618500,7.00989246368408
4504500,2618500,7.26396465301514
4505500,2618500,7.26396465301514
4506500,2618500,7.26396465301514
4507500,2618500,7.26396465301514
4508500,2618500,7.26396465301514
4509500,2618500,7.26396465301514
4510500,2618500,7.54167032241821
4511500,2618500,7.54167032241821
4512500,2618500,7.54167032241821
4513500,2618500,7.54167032241821
4514500,2618500,7.54167032241821
4515500,2618500,7.54167032241821
4516500,2618500,7.54167032241821
4517500,2618500,7.54167032241821
4518500,2618500,7.54167032241821
4519500,2618500,7.54167032241821
4520500,2618500,7.46829986572266
4521500,2618500,7.46829986572266
4522500,2618500,7.46829986572266
4523500,2618500,7.46829986572266
4524500,2618500,7.46829986572266
4525500,2618500,7.46829986572266
4526500,2618500,7.46829986572266
4527500,2618500,7.46829986572266
4528500,2618500,7.46829986572266
4529500,2618500,7.46829986572266
4479500,2617500,6.46232652664185
4480500,2617500,7.00989246368408
4481500,2617500,7.00989246368408
4482500,2617500,7.00989246368408
4483500,2617500,7.00989246368408
4484500,2617500,7.00989246368408
4485500,2617500,7.00989246368408
4486500,2617500,7.00989246368408
4487500,2617500,7.00989246368408
4488500,2617500,7.00989246368408
4502500,2617500,7.26396465301514
4503500,2617500,7.26396465301514
4504500,2617500,7.26396465301514
4505500,2617500,7.26396465301514
4506500,2617500,7.26396465301514
4507500,2617500,7.26396465301514
4508500,2617500,7.26396465301514
4509500,2617500,7.26396465301514
4510500,2617500,7.54167032241821
4511500,2617500,7.54167032241821
4512500,2617500,7.54167032241821
4513500,2617500,7.54167032241821
4514500,2617500,7.54167032241821
4515500,2617500,7.54167032241821
4516500,2617500,7.54167032241821
4517500,2617500,7.54167032241821
4518500,2617500,7.54167032241821
4519500,2617500,7.54167032241821
4520500,2617500,7.46829986572266
4521500,2617500,7.46829986572266
4522500,2617500,7.46829986572266
4523500,2617500,7.46829986572266
4524500,2617500,7.46829986572266
4525500,2617500,7.46829986572266
4526500,2617500,7.46829986572266
4527500,2617500,7.46829986572266
4528500,2617500,7.46829986572266
4529500,2617500,7.46829986572266
4530500,2617500,8.44107818603516
4479500,2616500,6.46232652664185
4480500,2616500,7.00989246368408
4481500,2616500,7.00989246368408
4482500,2616500,7.00989246368408
4483500,2616500,7.00989246368408
4484500,2616500,7.00989246368408
4485500,2616500,7.00989246368408
4486500,2616500,7.00989246368408
4487500,2616500,7.00989246368408
4488500,2616500,7.00989246368408
4489500,2616500,7.00989246368408
4490500,2616500,6.87497997283936
4491500,2616500,6.87497997283936
4492500,2616500,6.87497997283936
4493500,2616500,6.87497997283936
4494500,2616500,6.87497997283936
4495500,2616500,6.87497997283936
4501500,2616500,7.26396465301514
4502500,2616500,7.26396465301514
4503500,2616500,7.26396465301514
4504500,2616500,7.26396465301514
4505500,2616500,7.26396465301514
4506500,2616500,7.26396465301514
4507500,2616500,7.26396465301514
4508500,2616500,7.26396465301514
4509500,2616500,7.26396465301514
4510500,2616500,7.54167032241821
4511500,2616500,7.54167032241821
4512500,2616500,7.54167032241821
4513500,2616500,7.54167032241821
4514500,2616500,7.54167032241821
4515500,2616500,7.54167032241821
4516500,2616500,7.54167032241821
4517500,2616500,7.54167032241821
4518500,2616500,7.54167032241821
4519500,2616500,7.54167032241821
4520500,2616500,7.46829986572266
4521500,2616500,7.46829986572266
4522500,2616500,7.46829986572266
4523500,2616500,7.46829986572266
4524500,2616500,7.46829986572266
4525500,2616500,7.46829986572266
4526500,2616500,7.46829986572266
4527500,2616500,7.46829986572266
4528500,2616500,7.46829986572266
4529500,2616500,7.46829986572266
4530500,2616500,8.44107818603516
4478500,2615500,6.46232652664185
4479500,2615500,6.46232652664185
4480500,2615500,7.00989246368408
4481500,2615500,7.00989246368408
4482500,2615500,7.00989246368408
4483500,2615500,7.00989246368408
4484500,2615500,7.00989246368408
4485500,2615500,7.00989246368408
4486500,2615500,7.00989246368408
4487500,2615500,7.00989246368408
4488500,2615500,7.00989246368408
4489500,2615500,7.00989246368408
4490500,2615500,6.87497997283936
4491500,2615500,6.87497997283936
4492500,2615500,6.87497997283936
4493500,2615500,6.87497997283936
4494500,2615500,6.87497997283936
4495500,2615500,6.87497997283936
4496500,2615500,6.87497997283936
4497500,2615500,6.87497997283936
4498500,2615500,6.87497997283936
4499500,2615500,6.87497997283936
4500500,2615500,7.26396465301514
4501500,2615500,7.26396465301514
4502500,2615500,7.26396465301514
4503500,2615500,7.26396465301514
4504500,2615500,7.26396465301514
4505500,2615500,7.26396465301514
4506500,2615500,7.26396465301514
4507500,2615500,7.26396465301514
4508500,2615500,7.26396465301514
4509500,2615500,7.26396465301514
4510500,2615500,7.54167032241821
4511500,2615500,7.54167032241821
4512500,2615500,7.54167032241821
4513500,2615500,7.54167032241821
4514500,2615500,7.54167032241821
4515500,2615500,7.54167032241821
4516500,2615500,7.54167032241821
4517500,2615500,7.54167032241821
4518500,2615500,7.54167032241821
4519500,2615500,7.54167032241821
4520500,2615500,7.46829986572266
4521500,2615500,7.46829986572266
4522500,2615500,7.46829986572266
4523500,2615500,7.46829986572266
4524500,2615500,7.46829986572266
4525500,2615500,17.3947715759277
4526500,2615500,7.46829986572266
4527500,2615500,7.46829986572266
4528500,2615500,7.46829986572266
4529500,2615500,7.46829986572266
4530500,2615500,8.44107818603516
4478500,2614500,6.46232652664185
4479500,2614500,6.46232652664185
4480500,2614500,7.00989246368408
4481500,2614500,7.00989246368408
4482500,2614500,7.00989246368408
4483500,2614500,7.00989246368408
4484500,2614500,7.00989246368408
4485500,2614500,7.00989246368408
4486500,2614500,7.00989246368408
4487500,2614500,7.00989246368408
4488500,2614500,7.00989246368408
4489500,2614500,7.00989246368408
4490500,2614500,6.87497997283936
4491500,2614500,6.87497997283936
4492500,2614500,6.87497997283936
4493500,2614500,6.87497997283936
