"x","y","EEA_1kmgrid_2020_pm10_avg"
4509500,2621500,5.42686080932617
4510500,2621500,5.21060705184937
4511500,2621500,5.23372745513916
4512500,2621500,5.08512163162231
4513500,2621500,5.11656475067139
4514500,2621500,5.20597362518311
4515500,2621500,5.33093547821045
4516500,2621500,5.53048038482666
4507500,2620500,5.77634334564209
4508500,2620500,5.71080780029297
4509500,2620500,5.59769344329834
4510500,2620500,5.33997058868408
4511500,2620500,5.51099920272827
4512500,2620500,5.50607967376709
4513500,2620500,5.48531293869019
4514500,2620500,5.27349662780762
4515500,2620500,5.29785299301147
4516500,2620500,5.42794370651245
4517500,2620500,5.42483615875244
4518500,2620500,5.70775032043457
4519500,2620500,5.83036661148071
4520500,2620500,5.54703330993652
4521500,2620500,5.3994312286377
4522500,2620500,5.46851682662964
4523500,2620500,5.71199989318848
4524500,2620500,5.57997608184814
4506500,2619500,5.96336317062378
4507500,2619500,5.95375967025757
4508500,2619500,5.86910820007324
4509500,2619500,5.79794549942017
4510500,2619500,5.4689245223999
4511500,2619500,5.52807283401489
4512500,2619500,5.73239850997925
4513500,2619500,5.84637689590454
4514500,2619500,5.70978212356567
4515500,2619500,5.4429931640625
4516500,2619500,5.20554399490356
4517500,2619500,5.31335306167603
4518500,2619500,5.57235717773438
4519500,2619500,5.41317510604858
4520500,2619500,5.29666757583618
4521500,2619500,5.40906620025635
4522500,2619500,5.35741901397705
4523500,2619500,5.40860795974731
4524500,2619500,5.30190658569336
4525500,2619500,5.17405462265015
4526500,2619500,5.25125408172607
4527500,2619500,5.23242044448853
4528500,2619500,5.31732559204102
4480500,2618500,5.5479941368103
4481500,2618500,5.52687358856201
4504500,2618500,5.84454441070557
4505500,2618500,5.92534637451172
4506500,2618500,6.0392050743103
4507500,2618500,6.09680461883545
4508500,2618500,6.15332984924316
4509500,2618500,6.04617118835449
4510500,2618500,5.73968362808228
4511500,2618500,5.46882581710815
4512500,2618500,5.58436012268066
4513500,2618500,5.7038722038269
4514500,2618500,5.91481447219849
4515500,2618500,5.75784063339233
4516500,2618500,5.52127408981323
4517500,2618500,5.2472071647644
4518500,2618500,5.40525674819946
4519500,2618500,5.73070669174194
4520500,2618500,5.50434970855713
4521500,2618500,5.7207236289978
4522500,2618500,5.63232946395874
4523500,2618500,5.46734476089478
4524500,2618500,5.54736948013306
4525500,2618500,5.31296491622925
4526500,2618500,5.5457181930542
4527500,2618500,5.54154920578003
4528500,2618500,5.37219095230103
4529500,2618500,5.29912757873535
4479500,2617500,5.61589956283569
4480500,2617500,5.6352858543396
4481500,2617500,5.6092643737793
4482500,2617500,5.4213695526123
4483500,2617500,5.31598663330078
4484500,2617500,5.44106197357178
4485500,2617500,5.45337057113647
4486500,2617500,5.66613817214966
4487500,2617500,5.89886379241943
4488500,2617500,5.79082107543945
4502500,2617500,5.44681835174561
4503500,2617500,5.1378698348999
4504500,2617500,5.58161211013794
4505500,2617500,5.65937614440918
4506500,2617500,5.88002634048462
4507500,2617500,6.12898445129395
4508500,2617500,6.25184679031372
4509500,2617500,6.25371408462524
4510500,2617500,5.98058032989502
4511500,2617500,5.63754844665527
4512500,2617500,5.44430685043335
4513500,2617500,5.59306764602661
4514500,2617500,5.97265815734863
4515500,2617500,5.9241361618042
4516500,2617500,5.85299682617188
4517500,2617500,5.58283519744873
4518500,2617500,5.52794218063354
4519500,2617500,5.89456129074097
4520500,2617500,5.90744495391846
4521500,2617500,6.07406044006348
4522500,2617500,5.96525382995605
4523500,2617500,5.85051965713501
4524500,2617500,5.81002330780029
4525500,2617500,5.68621730804443
4526500,2617500,5.82253408432007
4527500,2617500,5.74510812759399
4528500,2617500,5.59158992767334
4529500,2617500,5.38272571563721
4530500,2617500,5.36429786682129
4479500,2616500,5.77843856811523
4480500,2616500,5.87787485122681
4481500,2616500,5.84512281417847
4482500,2616500,5.61729717254639
4483500,2616500,5.29569816589355
4484500,2616500,5.1307430267334
4485500,2616500,5.17103099822998
4486500,2616500,5.40683174133301
4487500,2616500,5.83446598052979
4488500,2616500,5.83062791824341
4489500,2616500,5.84271240234375
4490500,2616500,5.70207643508911
4491500,2616500,6.05274343490601
4492500,2616500,6.39176321029663
4493500,2616500,5.99744081497192
4494500,2616500,5.77416229248047
4495500,2616500,5.845618724823
4501500,2616500,5.74500513076782
4502500,2616500,5.44848155975342
4503500,2616500,4.99348831176758
4504500,2616500,5.34010314941406
4505500,2616500,5.73908424377441
4506500,2616500,6.08035516738892
4507500,2616500,6.26699447631836
4508500,2616500,6.53405427932739
4509500,2616500,6.47518873214722
4510500,2616500,6.22637319564819
4511500,2616500,5.90084791183472
4512500,2616500,5.58942461013794
4513500,2616500,5.66439056396484
4514500,2616500,6.04535055160522
4515500,2616500,5.91225385665894
4516500,2616500,5.58393001556396
4517500,2616500,5.37407636642456
4518500,2616500,5.62112474441528
4519500,2616500,5.80609893798828
4520500,2616500,5.98986053466797
4521500,2616500,6.21340036392212
4522500,2616500,6.2771201133728
4523500,2616500,6.17180347442627
4524500,2616500,6.24264812469482
4525500,2616500,6.25545740127563
4526500,2616500,6.08631467819214
4527500,2616500,5.90642261505127
4528500,2616500,5.62150239944458
4529500,2616500,5.32920217514038
4530500,2616500,5.39262056350708
4478500,2615500,5.80926275253296
4479500,2615500,5.73745346069336
4480500,2615500,5.78255653381348
4481500,2615500,6.08553647994995
4482500,2615500,5.92595624923706
4483500,2615500,5.56835412979126
4484500,2615500,5.31500864028931
4485500,2615500,5.15114068984985
4486500,2615500,5.55888843536377
4487500,2615500,5.99973678588867
4488500,2615500,6.05472421646118
4489500,2615500,6.13178014755249
4490500,2615500,6.04916667938232
4491500,2615500,6.2220458984375
4492500,2615500,6.09617567062378
4493500,2615500,6.11783504486084
4494500,2615500,6.16527223587036
4495500,2615500,6.02785491943359
4496500,2615500,5.65815448760986
4497500,2615500,5.46167850494385
4498500,2615500,5.27006912231445
4499500,2615500,5.38266229629517
4500500,2615500,5.31107807159424
4501500,2615500,5.46180009841919
4502500,2615500,5.44610166549683
4503500,2615500,5.0310697555542
4504500,2615500,5.0744686126709
4505500,2615500,5.45654630661011
4506500,2615500,5.88408422470093
4507500,2615500,6.18168783187866
4508500,2615500,6.30858421325684
4509500,2615500,6.6904182434082
4510500,2615500,6.88700199127197
4511500,2615500,6.1638331413269
4512500,2615500,5.84530401229858
4513500,2615500,5.68689918518066
4514500,2615500,6.14757776260376
4515500,2615500,6.08532667160034
4516500,2615500,5.7013087272644
4517500,2615500,5.50525903701782
4518500,2615500,5.58848571777344
4519500,2615500,5.52683591842651
4520500,2615500,5.87606239318848
4521500,2615500,6.19203567504883
4522500,2615500,6.8947434425354
4523500,2615500,6.53049564361572
4524500,2615500,6.38720655441284
4525500,2615500,10.2194662094116
4526500,2615500,6.12359380722046
4527500,2615500,5.96680927276611
4528500,2615500,5.78444480895996
4529500,2615500,5.82997179031372
4530500,2615500,5.83855485916138
4478500,2614500,5.51397562026978
4479500,2614500,5.55376529693604
4480500,2614500,5.64984464645386
4481500,2614500,6.03319787979126
4482500,2614500,6.04148101806641
4483500,2614500,5.76689434051514
4484500,2614500,5.54610586166382
4485500,2614500,5.63409280776978
4486500,2614500,5.83505868911743
4487500,2614500,6.23800897598267
4488500,2614500,6.40282726287842
4489500,2614500,6.42987585067749
4490500,2614500,6.52346515655518
4491500,2614500,6.5687780380249
4492500,2614500,5.83327198028564
4493500,2614500,5.74125051498413
4494500,2614500,6.08404922485352
4495500,2614500,5.79924583435059
4496500,2614500,5.48483896255493
4497500,2614500,5.32199716567993
4498500,2614500,5.37380123138428
4499500,2614500,5.62234544754028
4500500,2614500,5.57231140136719
4501500,2614500,5.1628475189209
4502500,2614500,5.30955171585083
4503500,2614500,5.25517511367798
4504500,2614500,5.23104906082153
4505500,2614500,5.14382457733154
4506500,2614500,5.52882051467896
4507500,2614500,5.76983022689819
4508500,2614500,5.96179580688477
4509500,2614500,6.24652624130249
4510500,2614500,6.95658254623413
4511500,2614500,6.44581890106201
4512500,2614500,6.01750707626343
4513500,2614500,5.78116607666016
4514500,2614500,6.2065691947937
4515500,2614500,6.3167085647583
4516500,2614500,6.09162902832031
4517500,2614500,5.92866945266724
4518500,2614500,5.71376705169678
4519500,2614500,5.93473243713379
4520500,2614500,6.13831567764282
4521500,2614500,6.54170608520508
4522500,2614500,6.85281229019165
4523500,2614500,6.15700435638428
4524500,2614500,5.95430994033813
4525500,2614500,6.04550743103027
4526500,2614500,5.76636981964111
4527500,2614500,5.7550802230835
4528500,2614500,5.73037958145142
4529500,2614500,5.91934013366699
4530500,2614500,5.79287815093994
4477500,2613500,5.75607490539551
4478500,2613500,5.39761257171631
4479500,2613500,5.80867147445679
4480500,2613500,6.05456829071045
4481500,2613500,6.26391315460205
4482500,2613500,6.00133562088013
4483500,2613500,5.78601455688477
4484500,2613500,5.86217451095581
4485500,2613500,6.002112865448
4486500,2613500,6.29524660110474
4487500,2613500,6.21664190292358
4488500,2613500,6.16799592971802
4489500,2613500,6.06656408309937
4490500,2613500,6.30306768417358
4491500,2613500,6.5145435333252
4492500,2613500,6.00190782546997
4493500,2613500,5.7130126953125
4494500,2613500,6.09302616119385
4495500,2613500,5.92136383056641
4496500,2613500,5.63917350769043
4497500,2613500,5.61572360992432
4498500,2613500,5.66704797744751
4499500,2613500,5.81818342208862
4500500,2613500,6.06523466110229
4501500,2613500,5.26511001586914
4502500,2613500,5.27607345581055
4503500,2613500,5.64620876312256
4504500,2613500,5.74597454071045
4505500,2613500,5.34905910491943
4506500,2613500,5.08785057067871
4507500,2613500,5.40617704391479
4508500,2613500,5.6682710647583
4509500,2613500,6.03455829620361
4510500,2613500,10.0334606170654
4511500,2613500,7.05991888046265
4512500,2613500,6.17579793930054
4513500,2613500,6.05023002624512
4514500,2613500,6.40841436386108
4515500,2613500,6.2022910118103
4516500,2613500,6.0135931968689
4517500,2613500,5.85127449035645
4518500,2613500,6.00312376022339
4519500,2613500,6.0972261428833
4520500,2613500,6.19682216644287
4521500,2613500,6.21825313568115
4522500,2613500,6.6196117401123
4523500,2613500,5.92488050460815
4524500,2613500,5.54553174972534
4525500,2613500,5.67408037185669
4526500,2613500,5.52273607254028
4527500,2613500,5.49593305587769
4528500,2613500,5.54873037338257
4529500,2613500,6.09511756896973
4477500,2612500,5.22020959854126
4478500,2612500,5.23848295211792
4479500,2612500,5.70600605010986
4480500,2612500,6.00987005233765
4481500,2612500,6.38710451126099
4482500,2612500,6.32149124145508
4483500,2612500,6.17690515518188
4484500,2612500,6.20292854309082
4485500,2612500,6.31398248672485
4486500,2612500,6.34193420410156
4487500,2612500,5.81627082824707
4488500,2612500,5.70836067199707
4489500,2612500,5.60004758834839
4490500,2612500,6.04705238342285
4491500,2612500,6.15871334075928
4492500,2612500,6.27140522003174
4493500,2612500,6.01036024093628
4494500,2612500,6.03902912139893
4495500,2612500,6.0401086807251
4496500,2612500,5.75055170059204
4497500,2612500,5.7876501083374
4498500,2612500,6.21298122406006
4499500,2612500,6.32530784606934
4500500,2612500,6.29022216796875
4501500,2612500,5.55013513565063
4502500,2612500,5.63892221450806
4503500,2612500,5.79685640335083
4504500,2612500,6.39228296279907
4505500,2612500,5.78144025802612
4506500,2612500,5.50876474380493
4507500,2612500,5.57514381408691
4508500,2612500,5.92825317382812
4509500,2612500,6.62707996368408
4510500,2612500,9.66534328460693
4511500,2612500,10.5907649993896
4512500,2612500,8.46294403076172
4513500,2612500,7.6689190864563
4514500,2612500,7.60947847366333
4515500,2612500,6.66838455200195
4516500,2612500,6.41672563552856
4517500,2612500,6.26248788833618
4518500,2612500,6.68373537063599
4519500,2612500,6.72359228134155
4520500,2612500,6.53985834121704
4521500,2612500,6.17817974090576
4522500,2612500,6.65595865249634
4523500,2612500,6.18086862564087
4524500,2612500,5.88199949264526
4525500,2612500,5.93631744384766
4526500,2612500,5.75931930541992
4527500,2612500,5.84200763702393
4528500,2612500,5.89447450637817
4529500,2612500,6.34751987457275
4335500,2611500,4.25696468353271
4336500,2611500,3.87517857551575
4337500,2611500,4.25331544876099
4338500,2611500,3.92770934104919
4339500,2611500,3.82279872894287
4476500,2611500,5.47506093978882
4477500,2611500,5.60089063644409
4478500,2611500,5.62650346755981
4479500,2611500,5.65887975692749
4480500,2611500,5.92443752288818
4481500,2611500,6.114661693573
4482500,2611500,6.19134044647217
4483500,2611500,6.24546957015991
4484500,2611500,6.09599685668945
4485500,2611500,5.92438650131226
4486500,2611500,5.58843803405762
4487500,2611500,5.32029581069946
4488500,2611500,5.08553838729858
4489500,2611500,5.29478073120117
4490500,2611500,5.68866491317749
4491500,2611500,5.33108425140381
4492500,2611500,5.95559787750244
4493500,2611500,5.99474620819092
4494500,2611500,6.03561925888062
4495500,2611500,5.82533693313599
4496500,2611500,5.64080953598022
4497500,2611500,5.76680850982666
4498500,2611500,5.95062875747681
4499500,2611500,6.59640884399414
4500500,2611500,6.7732105255127
4501500,2611500,6.68430280685425
4502500,2611500,6.46475696563721
4503500,2611500,6.54800081253052
4504500,2611500,6.72054100036621
4505500,2611500,6.36549997329712
4506500,2611500,6.29882955551147
4507500,2611500,5.57952404022217
4508500,2611500,5.82554149627686
4509500,2611500,6.32945251464844
4510500,2611500,6.64819288253784
4511500,2611500,6.93400287628174
4512500,2611500,11.1989774703979
4513500,2611500,9.15898323059082
4514500,2611500,8.25873279571533
4515500,2611500,7.61401176452637
4516500,2611500,6.65675449371338
4517500,2611500,6.4607892036438
4518500,2611500,7.34233379364014
4519500,2611500,7.36343288421631
4520500,2611500,7.08936405181885
4521500,2611500,6.95319557189941
4522500,2611500,7.11145925521851
4523500,2611500,6.60009384155273
4524500,2611500,6.47057914733887
4525500,2611500,6.00678968429565
4526500,2611500,6.11058330535889
4527500,2611500,6.23940277099609
4528500,2611500,6.25056076049805
4529500,2611500,6.46504926681519
4333500,2610500,3.70884203910828
4334500,2610500,4.2328896522522
4335500,2610500,3.81143283843994
4336500,2610500,3.52419662475586
4337500,2610500,3.79503583908081
4338500,2610500,4.18944931030273
4339500,2610500,3.79640316963196
4340500,2610500,3.62182140350342
4341500,2610500,3.69962334632874
4475500,2610500,5.25045251846313
4476500,2610500,5.22626924514771
4477500,2610500,5.17574977874756
4478500,2610500,5.06989145278931
4479500,2610500,5.54180192947388
4480500,2610500,5.9583535194397
4481500,2610500,5.83237886428833
4482500,2610500,6.11868238449097
4483500,2610500,6.15075397491455
4484500,2610500,5.68170070648193
4485500,2610500,5.90823364257812
4486500,2610500,5.69430923461914
4487500,2610500,5.19236135482788
4488500,2610500,4.90203905105591
4489500,2610500,5.02707290649414
4490500,2610500,5.29987144470215
4491500,2610500,5.36212968826294
4492500,2610500,5.83330249786377
4493500,2610500,6.00239086151123
4494500,2610500,5.99611663818359
4495500,2610500,5.67235517501831
4496500,2610500,5.42632102966309
4497500,2610500,5.71977806091309
4498500,2610500,6.23165369033813
4499500,2610500,6.33797025680542
4500500,2610500,6.23325729370117
4501500,2610500,7.07187652587891
4502500,2610500,7.13129472732544
4503500,2610500,7.16374158859253
4504500,2610500,7.20804023742676
4505500,2610500,6.79206037521362
4506500,2610500,6.50223588943481
4507500,2610500,5.8879919052124
4508500,2610500,5.7949104309082
4509500,2610500,6.10849618911743
4510500,2610500,6.55792808532715
4511500,2610500,6.81157732009888
4512500,2610500,6.76368045806885
4513500,2610500,6.88138866424561
4514500,2610500,8.5930118560791
4515500,2610500,7.75018405914307
4516500,2610500,7.25992774963379
4517500,2610500,10.0876197814941
4518500,2610500,9.98333835601807
4519500,2610500,10.1608085632324
4520500,2610500,8.31638717651367
4521500,2610500,7.27315902709961
4522500,2610500,6.67080211639404
4523500,2610500,6.88434171676636
4524500,2610500,6.79728698730469
4525500,2610500,6.54137468338013
4526500,2610500,6.60308218002319
4527500,2610500,7.08160161972046
4528500,2610500,7.8992166519165
4529500,2610500,7.27045059204102
4331500,2609500,3.60488247871399
4332500,2609500,3.44583797454834
4333500,2609500,3.85138440132141
4334500,2609500,4.38963460922241
4335500,2609500,3.72438263893127
4336500,2609500,3.53018879890442
4337500,2609500,3.9134681224823
4338500,2609500,4.21156358718872
4339500,2609500,3.8531482219696
4340500,2609500,3.86704087257385
4341500,2609500,4.10197019577026
4342500,2609500,4.29856395721436
4343500,2609500,3.97335767745972
