"x","y","EEA_1kmgrid_2017_pm10_avg"
4509500,2621500,5.36402988433838
4510500,2621500,5.01530981063843
4511500,2621500,5.04902982711792
4512500,2621500,4.71084976196289
4513500,2621500,4.69325017929077
4514500,2621500,4.82594013214111
4515500,2621500,5.01477003097534
4516500,2621500,5.31934022903442
4507500,2620500,5.94505977630615
4508500,2620500,5.83404016494751
4509500,2620500,5.64678001403809
4510500,2620500,5.22404003143311
4511500,2620500,5.49807977676392
4512500,2620500,5.39046001434326
4513500,2620500,5.25756978988647
4514500,2620500,4.92650985717773
4515500,2620500,4.9672999382019
4516500,2620500,5.1624698638916
4517500,2620500,5.15371990203857
4518500,2620500,5.59912014007568
4519500,2620500,5.79681015014648
4520500,2620500,5.13852977752686
4521500,2620500,4.89346981048584
4522500,2620500,4.97497987747192
4523500,2620500,5.35085010528564
4524500,2620500,5.14764976501465
4506500,2619500,6.27095985412598
4507500,2619500,6.25068998336792
4508500,2619500,6.10459995269775
4509500,2619500,5.98503017425537
4510500,2619500,5.43553018569946
4511500,2619500,5.52927017211914
4512500,2619500,5.76758003234863
4513500,2619500,5.84019994735718
4514500,2619500,5.62216997146606
4515500,2619500,5.19561004638672
4516500,2619500,4.82364988327026
4517500,2619500,4.98457002639771
4518500,2619500,5.3867301940918
4519500,2619500,5.13618993759155
4520500,2619500,4.78118991851807
4521500,2619500,4.91132020950317
4522500,2619500,4.8149299621582
4523500,2619500,4.88697004318237
4524500,2619500,4.72817993164062
4525500,2619500,4.55060005187988
4526500,2619500,4.6612401008606
4527500,2619500,4.77437019348145
4528500,2619500,5.45817995071411
4480500,2618500,6.05579996109009
4481500,2618500,5.98541021347046
4504500,2618500,6.7576699256897
4505500,2618500,6.207359790802
4506500,2618500,6.39917993545532
4507500,2618500,6.49466991424561
4508500,2618500,6.59105014801025
4509500,2618500,6.4040699005127
4510500,2618500,5.8764500617981
4511500,2618500,5.42503023147583
4512500,2618500,5.51102018356323
4513500,2618500,5.59914016723633
4514500,2618500,5.94573020935059
4515500,2618500,5.68566989898682
4516500,2618500,5.30346012115479
4517500,2618500,4.8755898475647
4518500,2618500,5.1158299446106
4519500,2618500,5.62739992141724
4520500,2618500,5.09171009063721
4521500,2618500,5.37250995635986
4522500,2618500,5.21507978439331
4523500,2618500,4.96279001235962
4524500,2618500,5.08503007888794
4525500,2618500,4.73607015609741
4526500,2618500,5.07918977737427
4527500,2618500,5.17178010940552
4528500,2618500,5.53463983535767
4529500,2618500,5.41695976257324
4479500,2617500,6.17390012741089
4480500,2617500,6.19853019714355
4481500,2617500,6.10413980484009
4482500,2617500,5.40579986572266
4483500,2617500,5.22424983978271
4484500,2617500,5.40115976333618
4485500,2617500,5.42180013656616
4486500,2617500,5.78171014785767
4487500,2617500,6.16967010498047
4488500,2617500,5.97945022583008
4502500,2617500,6.10509014129639
4503500,2617500,5.52315998077393
4504500,2617500,6.26251983642578
4505500,2617500,5.73708009719849
4506500,2617500,6.10459995269775
4507500,2617500,6.53014993667603
4508500,2617500,6.74381017684937
4509500,2617500,6.74736976623535
4510500,2617500,6.26781988143921
4511500,2617500,5.68654012680054
4512500,2617500,5.29269981384277
4513500,2617500,5.40925979614258
4514500,2617500,6.02830982208252
4515500,2617500,5.94555997848511
4516500,2617500,5.82762002944946
4517500,2617500,5.39172983169556
4518500,2617500,5.30302000045776
4519500,2617500,5.88938999176025
4520500,2617500,5.71209001541138
4521500,2617500,5.92465019226074
4522500,2617500,5.73001003265381
4523500,2617500,5.54493999481201
