"x","y","EEA_1kmgrid_2014_pm10_avg"
4522500,2614500,6.349
4523500,2614500,6.349
4524500,2614500,6.349
4525500,2614500,6.349
4526500,2614500,6.349
4527500,2614500,6.349
4528500,2614500,6.349
4529500,2614500,6.349
4530500,2614500,7.575
4477500,2613500,6.002
4478500,2613500,6.002
4479500,2613500,6.002
4480500,2613500,6.41
4481500,2613500,6.41
4482500,2613500,6.41
4483500,2613500,6.41
4484500,2613500,6.41
4485500,2613500,6.41
4486500,2613500,6.41
4487500,2613500,6.41
4488500,2613500,6.41
4489500,2613500,6.41
4490500,2613500,6.341
4491500,2613500,6.341
4492500,2613500,6.341
4493500,2613500,6.341
4494500,2613500,6.341
4495500,2613500,6.341
4496500,2613500,6.341
4497500,2613500,6.341
4498500,2613500,6.341
4499500,2613500,6.341
4500500,2613500,6.543
4501500,2613500,6.543
4502500,2613500,6.543
4503500,2613500,6.543
4504500,2613500,6.543
4505500,2613500,6.543
4506500,2613500,6.543
4507500,2613500,6.543
4508500,2613500,6.543
4509500,2613500,6.543
4510500,2613500,11.997
4511500,2613500,6.191
4512500,2613500,6.191
4513500,2613500,6.191
4514500,2613500,6.191
4515500,2613500,6.191
4516500,2613500,6.191
4517500,2613500,6.191
4518500,2613500,6.191
4519500,2613500,6.191
4520500,2613500,6.349
4521500,2613500,6.349
4522500,2613500,6.349
4523500,2613500,6.349
4524500,2613500,6.349
4525500,2613500,6.349
4526500,2613500,6.349
4527500,2613500,6.349
4528500,2613500,6.349
4529500,2613500,6.349
4477500,2612500,6.002
4478500,2612500,6.002
4479500,2612500,6.002
4480500,2612500,6.41
4481500,2612500,6.41
4482500,2612500,6.41
4483500,2612500,6.41
4484500,2612500,6.41
4485500,2612500,6.41
4486500,2612500,6.41
4487500,2612500,6.41
4488500,2612500,6.41
4489500,2612500,6.41
4490500,2612500,6.341
4491500,2612500,6.341
4492500,2612500,6.341
4493500,2612500,6.341
4494500,2612500,6.341
4495500,2612500,6.341
4496500,2612500,6.341
4497500,2612500,6.341
4498500,2612500,6.341
4499500,2612500,6.341
4500500,2612500,6.543
4501500,2612500,6.543
4502500,2612500,6.543
4503500,2612500,6.543
4504500,2612500,6.543
4505500,2612500,6.543
4506500,2612500,6.543
4507500,2612500,6.543
4508500,2612500,6.543
4509500,2612500,7.018
4510500,2612500,10.537
4511500,2612500,11.691
4512500,2612500,7.685
4513500,2612500,6.191
4514500,2612500,6.191
4515500,2612500,6.191
4516500,2612500,6.191
4517500,2612500,6.191
4518500,2612500,6.191
4519500,2612500,6.191
4520500,2612500,6.349
4521500,2612500,6.349
4522500,2612500,6.349
4523500,2612500,6.349
4524500,2612500,6.349
4525500,2612500,6.349
4526500,2612500,6.349
4527500,2612500,6.349
4528500,2612500,6.349
4529500,2612500,6.349
4335500,2611500,4.438
4336500,2611500,4.438
4337500,2611500,4.438
4338500,2611500,4.438
4339500,2611500,4.438
4476500,2611500,6.002
4477500,2611500,6.002
4478500,2611500,6.002
4479500,2611500,6.002
4480500,2611500,6.41
4481500,2611500,6.41
4482500,2611500,6.41
4483500,2611500,6.41
4484500,2611500,6.41
4485500,2611500,6.41
4486500,2611500,6.41
4487500,2611500,6.41
4488500,2611500,6.41
4489500,2611500,6.41
4490500,2611500,6.341
4491500,2611500,6.341
4492500,2611500,6.341
4493500,2611500,6.341
4494500,2611500,6.341
4495500,2611500,6.341
4496500,2611500,6.341
4497500,2611500,6.341
4498500,2611500,6.341
4499500,2611500,6.341
4500500,2611500,6.543
4501500,2611500,6.543
4502500,2611500,6.543
4503500,2611500,6.543
4504500,2611500,6.543
4505500,2611500,6.543
4506500,2611500,6.543
4507500,2611500,6.543
4508500,2611500,6.543
4509500,2611500,6.543
4510500,2611500,6.191
4511500,2611500,6.191
4512500,2611500,12.982
4513500,2611500,8.652
4514500,2611500,6.191
4515500,2611500,6.191
4516500,2611500,6.191
4517500,2611500,6.191
4518500,2611500,6.191
4519500,2611500,6.191
4520500,2611500,6.349
4521500,2611500,6.349
4522500,2611500,6.349
4523500,2611500,6.349
4524500,2611500,6.349
4525500,2611500,6.349
4526500,2611500,6.349
4527500,2611500,6.349
4528500,2611500,6.349
4529500,2611500,6.349
4333500,2610500,4.438
4334500,2610500,4.438
4335500,2610500,4.438
4336500,2610500,4.438
4337500,2610500,4.438
4338500,2610500,4.438
4339500,2610500,4.438
4340500,2610500,5.476
4341500,2610500,5.476
4475500,2610500,6.002
4476500,2610500,6.002
4477500,2610500,6.002
4478500,2610500,6.002
4479500,2610500,6.002
4480500,2610500,6.41
4481500,2610500,6.41
4482500,2610500,6.41
4483500,2610500,6.41
4484500,2610500,6.41
4485500,2610500,6.41
4486500,2610500,6.41
4487500,2610500,6.41
4488500,2610500,6.41
4489500,2610500,6.41
4490500,2610500,6.341
4491500,2610500,6.341
4492500,2610500,6.341
4493500,2610500,6.341
4494500,2610500,6.341
4495500,2610500,6.341
4496500,2610500,6.341
4497500,2610500,6.341
4498500,2610500,6.341
4499500,2610500,6.341
4500500,2610500,6.543
4501500,2610500,6.543
4502500,2610500,6.543
4503500,2610500,6.543
4504500,2610500,6.543
4505500,2610500,6.543
4506500,2610500,6.543
4507500,2610500,6.543
4508500,2610500,6.543
4509500,2610500,6.543
4510500,2610500,6.191
4511500,2610500,6.191
4512500,2610500,6.191
4513500,2610500,6.191
4514500,2610500,8.245
4515500,2610500,6.191
4516500,2610500,6.191
4517500,2610500,11.42
4518500,2610500,10.673
4519500,2610500,10.758
4520500,2610500,6.349
4521500,2610500,6.349
4522500,2610500,6.349
4523500,2610500,6.349
4524500,2610500,6.349
4525500,2610500,6.349
4526500,2610500,6.349
4527500,2610500,6.856
4528500,2610500,7.687
4529500,2610500,6.349
4331500,2609500,5.579
4332500,2609500,5.579
4333500,2609500,5.579
4334500,2609500,5.579
4335500,2609500,5.579
4336500,2609500,5.579
4337500,2609500,5.579
4338500,2609500,5.579
4339500,2609500,5.579
4340500,2609500,5.395
4341500,2609500,5.395
4342500,2609500,5.395
4343500,2609500,5.395
4475500,2609500,5.873
4476500,2609500,5.873
4477500,2609500,5.873
4478500,2609500,5.873
4479500,2609500,5.873
4480500,2609500,7.397
4481500,2609500,7.397
4482500,2609500,7.397
4483500,2609500,7.397
4484500,2609500,7.397
4485500,2609500,7.397
4486500,2609500,7.397
4487500,2609500,7.397
4488500,2609500,7.397
4489500,2609500,7.397
4490500,2609500,6.86
4491500,2609500,6.86
4492500,2609500,6.86
4493500,2609500,6.86
4494500,2609500,6.86
4495500,2609500,6.86
4496500,2609500,6.86
4497500,2609500,6.86
4498500,2609500,6.86
4499500,2609500,6.86
4500500,2609500,8.377
4501500,2609500,8.377
4502500,2609500,8.377
4503500,2609500,8.377
4504500,2609500,8.709
4505500,2609500,8.377
4506500,2609500,8.377
4507500,2609500,8.377
4508500,2609500,8.377
4509500,2609500,8.377
4510500,2609500,8.695
4511500,2609500,8.695
4512500,2609500,10.197
4513500,2609500,12.416
4514500,2609500,8.695
4515500,2609500,11.382
4516500,2609500,8.695
4517500,2609500,11.532
4518500,2609500,15.369
4519500,2609500,8.695
4520500,2609500,7.724
4521500,2609500,7.724
4522500,2609500,7.724
4523500,2609500,7.724
4524500,2609500,8.664
4525500,2609500,11.17
4526500,2609500,14.376
4527500,2609500,7.724
4528500,2609500,7.724
4529500,2609500,7.724
4329500,2608500,3.711
4330500,2608500,5.579
4331500,2608500,5.579
4332500,2608500,5.579
4333500,2608500,5.579
4334500,2608500,5.579
4335500,2608500,5.579
4336500,2608500,5.579
4337500,2608500,5.579
4338500,2608500,5.579
4339500,2608500,5.579
4340500,2608500,5.395
4341500,2608500,5.395
4342500,2608500,5.395
4343500,2608500,5.395
4344500,2608500,5.395
4474500,2608500,5.873
4475500,2608500,5.873
4476500,2608500,5.873
4477500,2608500,5.873
4478500,2608500,5.873
4479500,2608500,5.873
4480500,2608500,7.397
4481500,2608500,7.397
4482500,2608500,7.397
4483500,2608500,7.397
4484500,2608500,7.397
4485500,2608500,7.397
4486500,2608500,7.397
4487500,2608500,7.397
4488500,2608500,7.397
4489500,2608500,7.397
4490500,2608500,6.86
4491500,2608500,6.86
4492500,2608500,6.86
4493500,2608500,6.86
4494500,2608500,6.86
4495500,2608500,6.86
4496500,2608500,6.86
4497500,2608500,6.86
4498500,2608500,6.86
4499500,2608500,6.86
4500500,2608500,8.377
4501500,2608500,8.377
4502500,2608500,8.377
4503500,2608500,8.377
4504500,2608500,8.377
4505500,2608500,15.366
4506500,2608500,8.901
4507500,2608500,8.377
4508500,2608500,8.377
4509500,2608500,8.377
4510500,2608500,8.695
4511500,2608500,8.695
4512500,2608500,8.695
4513500,2608500,8.695
4514500,2608500,8.695
4515500,2608500,15.369
4516500,2608500,12.717
4517500,2608500,8.695
4518500,2608500,8.712
4519500,2608500,8.695
4520500,2608500,7.724
4521500,2608500,7.724
4522500,2608500,7.724
4523500,2608500,7.724
4524500,2608500,7.724
4525500,2608500,7.724
4526500,2608500,7.724
4527500,2608500,7.724
4528500,2608500,7.724
4529500,2608500,7.724
4328500,2607500,3.711
4329500,2607500,3.711
4330500,2607500,5.579
4331500,2607500,5.579
4332500,2607500,5.579
4333500,2607500,5.579
4334500,2607500,5.579
4335500,2607500,5.579
4336500,2607500,5.579
4337500,2607500,5.579
4338500,2607500,5.579
4339500,2607500,5.579
4340500,2607500,5.395
4341500,2607500,5.395
4342500,2607500,5.395
4343500,2607500,5.395
4344500,2607500,5.395
4345500,2607500,5.395
4346500,2607500,5.395
4474500,2607500,5.873
4475500,2607500,5.873
4476500,2607500,5.873
4477500,2607500,5.873
4478500,2607500,5.873
4479500,2607500,5.873
4480500,2607500,7.397
4481500,2607500,7.397
4482500,2607500,7.397
4483500,2607500,7.397
4484500,2607500,7.397
4485500,2607500,7.397
4486500,2607500,7.397
4487500,2607500,7.397
4488500,2607500,7.397
4489500,2607500,7.397
4490500,2607500,6.86
4491500,2607500,6.86
4492500,2607500,6.86
4493500,2607500,6.86
4494500,2607500,6.86
4495500,2607500,6.86
4496500,2607500,6.86
4497500,2607500,6.86
4498500,2607500,6.86
4499500,2607500,6.86
4500500,2607500,8.377
4501500,2607500,8.377
4502500,2607500,8.377
4503500,2607500,8.377
4504500,2607500,8.377
4505500,2607500,8.377
4506500,2607500,15.366
4507500,2607500,15.366
4508500,2607500,8.377
4509500,2607500,8.377
4510500,2607500,8.695
4511500,2607500,8.695
4512500,2607500,8.695
4513500,2607500,8.695
4514500,2607500,8.695
4515500,2607500,8.695
4516500,2607500,8.695
4517500,2607500,8.695
4518500,2607500,8.695
4519500,2607500,8.695
4520500,2607500,7.724
4521500,2607500,7.724
4522500,2607500,7.724
4523500,2607500,7.724
4524500,2607500,7.724
4525500,2607500,7.724
4526500,2607500,7.724
4527500,2607500,7.724
4528500,2607500,7.724
4529500,2607500,7.724
4328500,2606500,3.711
4329500,2606500,3.711
4330500,2606500,5.579
4331500,2606500,5.579
4332500,2606500,5.579
4333500,2606500,5.579
4334500,2606500,5.579
4335500,2606500,5.579
4336500,2606500,5.579
4337500,2606500,5.579
4338500,2606500,5.579
4339500,2606500,5.579
4340500,2606500,5.395
4341500,2606500,5.395
4342500,2606500,5.395
4343500,2606500,5.395
4344500,2606500,5.395
4345500,2606500,5.395
4346500,2606500,5.395
4347500,2606500,5.395
4348500,2606500,5.395
4472500,2606500,5.873
4473500,2606500,5.873
4474500,2606500,5.873
4475500,2606500,5.873
4476500,2606500,5.873
4477500,2606500,5.873
4478500,2606500,5.873
4479500,2606500,5.873
4480500,2606500,7.397
4481500,2606500,7.397
4482500,2606500,7.397
4483500,2606500,15.285
4484500,2606500,9.783
4485500,2606500,7.397
4486500,2606500,7.397
4487500,2606500,7.397
4488500,2606500,7.397
4489500,2606500,7.397
4490500,2606500,6.86
4491500,2606500,6.86
4492500,2606500,6.86
4493500,2606500,6.86
4494500,2606500,6.86
4495500,2606500,6.86
4496500,2606500,6.86
4497500,2606500,6.86
4498500,2606500,6.86
4499500,2606500,6.86
4500500,2606500,8.377
4501500,2606500,8.377
4502500,2606500,8.377
4503500,2606500,8.377
4504500,2606500,8.377
4505500,2606500,8.377
4506500,2606500,8.377
4507500,2606500,8.377
4508500,2606500,15.366
4509500,2606500,8.377
4510500,2606500,8.695
4511500,2606500,8.695
4512500,2606500,8.695
4513500,2606500,8.695
4514500,2606500,8.695
4515500,2606500,8.695
4516500,2606500,8.695
4517500,2606500,8.695
4518500,2606500,8.695
4519500,2606500,8.695
4520500,2606500,7.724
4521500,2606500,7.724
4522500,2606500,7.724
4523500,2606500,7.724
4524500,2606500,7.724
4525500,2606500,7.724
4526500,2606500,7.724
4527500,2606500,7.724
4528500,2606500,7.724
4328500,2605500,3.711
4329500,2605500,3.711
4330500,2605500,5.579
4331500,2605500,5.579
4332500,2605500,5.579
4333500,2605500,5.579
4334500,2605500,5.579
4335500,2605500,5.579
4336500,2605500,5.579
4337500,2605500,5.579
4338500,2605500,5.579
4339500,2605500,5.579
4340500,2605500,5.395
4341500,2605500,5.395
4342500,2605500,5.395
4343500,2605500,5.395
4344500,2605500,5.395
4345500,2605500,5.395
4346500,2605500,5.395
4347500,2605500,5.395
4348500,2605500,5.395
4349500,2605500,5.395
4350500,2605500,5.355
4470500,2605500,5.873
4471500,2605500,5.873
4472500,2605500,5.873
4473500,2605500,5.873
4474500,2605500,5.873
4475500,2605500,5.873
4476500,2605500,5.873
4477500,2605500,5.873
4478500,2605500,5.873
4479500,2605500,5.873
4480500,2605500,7.397
4481500,2605500,7.397
4482500,2605500,7.397
4483500,2605500,15.285
4484500,2605500,15.285
4485500,2605500,11.005
4486500,2605500,7.397
4487500,2605500,7.397
4488500,2605500,7.397
4489500,2605500,7.397
4490500,2605500,6.86
4491500,2605500,6.86
4492500,2605500,6.86
4493500,2605500,6.86
4494500,2605500,6.86
4495500,2605500,6.86
4496500,2605500,6.86
4497500,2605500,6.86
4498500,2605500,6.86
4499500,2605500,6.86
4500500,2605500,8.377
4501500,2605500,8.377
4502500,2605500,8.377
4503500,2605500,8.377
4504500,2605500,8.377
4505500,2605500,8.377
4506500,2605500,8.377
4507500,2605500,8.377
4508500,2605500,8.377
4509500,2605500,8.377
4510500,2605500,8.695
4511500,2605500,8.695
4512500,2605500,8.695
4513500,2605500,8.695
4514500,2605500,8.695
4515500,2605500,8.695
4516500,2605500,8.695
4517500,2605500,8.695
4518500,2605500,8.695
4519500,2605500,8.695
4520500,2605500,7.724
4521500,2605500,7.724
4522500,2605500,7.724
4523500,2605500,7.724
4524500,2605500,7.724
4525500,2605500,7.724
4526500,2605500,7.724
4527500,2605500,7.724
4327500,2604500,3.711
4328500,2604500,3.711
4329500,2604500,3.711
4330500,2604500,16.363
4331500,2604500,5.579
4332500,2604500,5.579
4333500,2604500,5.579
4334500,2604500,5.579
4335500,2604500,5.579
4336500,2604500,5.579
4337500,2604500,5.579
4338500,2604500,5.579
4339500,2604500,5.579
4340500,2604500,5.395
4341500,2604500,5.395
4342500,2604500,5.395
4343500,2604500,5.395
4344500,2604500,5.395
4345500,2604500,5.395
4346500,2604500,5.395
4347500,2604500,5.395
4348500,2604500,5.395
4349500,2604500,5.395
4350500,2604500,5.355
4351500,2604500,5.355
4352500,2604500,5.355
4467500,2604500,6.365
4468500,2604500,6.365
4469500,2604500,6.365
4470500,2604500,5.873
4471500,2604500,5.873
4472500,2604500,5.873
4473500,2604500,5.873
4474500,2604500,5.873
4475500,2604500,5.873
4476500,2604500,5.873
4477500,2604500,5.873
4478500,2604500,5.873
4479500,2604500,5.873
4480500,2604500,7.397
4481500,2604500,7.397
4482500,2604500,9.231
4483500,2604500,9.941
4484500,2604500,15.285
4485500,2604500,7.397
4486500,2604500,7.397
4487500,2604500,7.397
4488500,2604500,7.397
4489500,2604500,7.397
4490500,2604500,6.86
4491500,2604500,6.86
4492500,2604500,6.86
4493500,2604500,6.86
4494500,2604500,6.86
4495500,2604500,6.86
4496500,2604500,6.86
4497500,2604500,6.86
4498500,2604500,6.86
4499500,2604500,6.86
4500500,2604500,8.377
4501500,2604500,8.377
4502500,2604500,8.377
4503500,2604500,8.377
4504500,2604500,8.377
4505500,2604500,8.377
4506500,2604500,8.377
4507500,2604500,8.377
4508500,2604500,8.377
4509500,2604500,8.377
4510500,2604500,8.695
4511500,2604500,8.695
4512500,2604500,8.695
4513500,2604500,8.695
4514500,2604500,8.695
4515500,2604500,8.695
4516500,2604500,8.695
4517500,2604500,8.695
4518500,2604500,8.695
4519500,2604500,8.695
4520500,2604500,7.724
4521500,2604500,7.724
4522500,2604500,7.724
4523500,2604500,7.724
4524500,2604500,7.724
4525500,2604500,7.724
4526500,2604500,7.724
4327500,2603500,3.711
4328500,2603500,3.711
4329500,2603500,3.711
4330500,2603500,16.363
4331500,2603500,6.523
4332500,2603500,5.579
4333500,2603500,5.579
4334500,2603500,5.579
4335500,2603500,5.579
4336500,2603500,5.579
4337500,2603500,5.579
4338500,2603500,5.579
4339500,2603500,5.579
4340500,2603500,5.395
4341500,2603500,5.395
4342500,2603500,5.395
4343500,2603500,5.395
4344500,2603500,5.395
4345500,2603500,5.395
4346500,2603500,5.395
4347500,2603500,5.395
4348500,2603500,5.395
4349500,2603500,5.395
4350500,2603500,5.355
4351500,2603500,5.355
4352500,2603500,5.355
4353500,2603500,5.355
4354500,2603500,5.355
4465500,2603500,6.365
4466500,2603500,6.365
4467500,2603500,6.365
4468500,2603500,6.365
4469500,2603500,6.365
4470500,2603500,5.873
4471500,2603500,5.873
4472500,2603500,5.873
4473500,2603500,5.873
4474500,2603500,5.873
4475500,2603500,5.873
4476500,2603500,5.873
4477500,2603500,5.873
4478500,2603500,5.873
4479500,2603500,5.873
4480500,2603500,7.397
4481500,2603500,7.397
4482500,2603500,7.397
4483500,2603500,9.98
4484500,2603500,12.208
4485500,2603500,7.397
4486500,2603500,7.397
4487500,2603500,7.397
4488500,2603500,7.397
4489500,2603500,7.397
4490500,2603500,6.86
4491500,2603500,6.86
4492500,2603500,6.86
4493500,2603500,6.86
4494500,2603500,6.86
4495500,2603500,6.86
4496500,2603500,6.86
4497500,2603500,6.86
4498500,2603500,6.86
4499500,2603500,6.86
4500500,2603500,8.377
4501500,2603500,8.377
4502500,2603500,8.377
4503500,2603500,8.377
4504500,2603500,8.377
4505500,2603500,8.377
4506500,2603500,8.377
4507500,2603500,8.377
4508500,2603500,8.377
4509500,2603500,8.377
4510500,2603500,8.695
4511500,2603500,8.695
4512500,2603500,8.695
4513500,2603500,8.695
4514500,2603500,8.695
4515500,2603500,8.695
4516500,2603500,8.695
4517500,2603500,8.695
4518500,2603500,8.695
4519500,2603500,8.695
4520500,2603500,7.724
4521500,2603500,7.724
4522500,2603500,7.724
4523500,2603500,7.724
4524500,2603500,7.724
4525500,2603500,7.724
4327500,2602500,3.711
4328500,2602500,3.711
4329500,2602500,4.359
4330500,2602500,16.363
4331500,2602500,5.579
4332500,2602500,5.579
4333500,2602500,5.579
4334500,2602500,5.579
4335500,2602500,5.579
4336500,2602500,5.579
4337500,2602500,5.579
4338500,2602500,5.579
4339500,2602500,5.579
4340500,2602500,5.395
4341500,2602500,5.395
4342500,2602500,5.395
4343500,2602500,5.395
4344500,2602500,5.395
4345500,2602500,5.395
4346500,2602500,5.395
4347500,2602500,5.395
4348500,2602500,5.395
4349500,2602500,5.395
4350500,2602500,5.355
4351500,2602500,5.355
4352500,2602500,5.355
4353500,2602500,5.355
4354500,2602500,5.355
4355500,2602500,5.355
4463500,2602500,6.365
4464500,2602500,6.365
4465500,2602500,6.365
4466500,2602500,6.365
4467500,2602500,6.365
4468500,2602500,6.365
4469500,2602500,6.365
4470500,2602500,5.873
4471500,2602500,5.873
4472500,2602500,5.873
4473500,2602500,5.873
4474500,2602500,5.873
4475500,2602500,5.873
4476500,2602500,5.873
4477500,2602500,5.873
4478500,2602500,5.873
4479500,2602500,5.873
4480500,2602500,7.397
4481500,2602500,7.397
4482500,2602500,7.397
4483500,2602500,7.397
4484500,2602500,11.38
4485500,2602500,8.225
4486500,2602500,7.397
4487500,2602500,7.397
4488500,2602500,7.397
4489500,2602500,7.397
4490500,2602500,6.86
4491500,2602500,6.86
4492500,2602500,6.86
4493500,2602500,6.86
4494500,2602500,6.86
4495500,2602500,6.86
4496500,2602500,6.86
4497500,2602500,6.86
4498500,2602500,6.86
4499500,2602500,6.86
4500500,2602500,8.377
4501500,2602500,8.377
4502500,2602500,8.377
4503500,2602500,8.377
4504500,2602500,8.377
4505500,2602500,8.377
4506500,2602500,8.377
4507500,2602500,8.377
4508500,2602500,8.377
4509500,2602500,8.377
4510500,2602500,8.695
4511500,2602500,8.695
4512500,2602500,8.695
4513500,2602500,8.695
4514500,2602500,8.695
4515500,2602500,8.695
4516500,2602500,8.695
4517500,2602500,8.695
4518500,2602500,8.695
4519500,2602500,8.695
4520500,2602500,7.724
4521500,2602500,7.724
4522500,2602500,7.724
4523500,2602500,7.724
4524500,2602500,7.724
4326500,2601500,3.711
4327500,2601500,3.711
4328500,2601500,3.711
4329500,2601500,12.969
4330500,2601500,6.469
4331500,2601500,5.579
4332500,2601500,5.579
4333500,2601500,16.363
4334500,2601500,5.579
4335500,2601500,5.579
4336500,2601500,5.579
4337500,2601500,5.579
4338500,2601500,5.579
4339500,2601500,5.579
4340500,2601500,5.395
4341500,2601500,5.395
4342500,2601500,5.395
4343500,2601500,5.395
4344500,2601500,5.395
4345500,2601500,5.395
4346500,2601500,5.395
4347500,2601500,5.395
4348500,2601500,5.395
4349500,2601500,5.395
