"SE_Pop2021_mean","SE_PopDens_km2_mean","SE_DegUrba_mean","SE_year_mean","SE_natalita_mean","SE_mortalita_mean","SE_migrazione_mean","SE_Age 0-3_mean","SE_Age 4-5_mean","SE_Age 6-10_mean","SE_Age 11-14_mean","SE_Age 15-17_mean","SE_Age 18-19_mean","SE_Age 20-29_mean","SE_Age 30-59_mean","SE_Age 60-64_mean","SE_Age 65-84_mean","SE_Age 85+_mean","SE_Income_mean","SE_Established Economy Index_mean","SE_Agricultural-Manufacturing Activity_mean","SE_Extractive Industry_mean","SE_Manufacturing Industry_mean","SE_Construction_mean","SE_Business Services_mean","SE_Social Services_mean","SE_Consumer Services_mean","SE_Traditional Services_mean","SE_Car Accident Rate_mean","SE_Codice regione agraria_mean","ASR","Year"
3700.77777777778,636.741102751111,2,2021,7.48729158563124,10.6097858124569,1.71302316664888,2.80289396192578,1.68326452207325,4.85534793355129,4.03241913396156,2.86136349923002,2.00452967855153,9.8289055203616,41.6317541251711,7.02627917914382,20.2853670378485,2.98787540818158,25428.1093934622,NA,3.4550127849266,0.720582036084393,1.94032946943312,1.27273747713225,0.491863160943172,0.652889834598075,0.794299916813559,0.79721061528936,2.63419635782975,9704,"ALTA BRIANZA",2021
3700.77777777778,636.741102751111,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9704,"ALTA BRIANZA",2022
3700.77777777778,636.741102751111,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9704,"ALTA BRIANZA",2023
3700.77777777778,636.741102751111,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9704,"ALTA BRIANZA",2024
1402.6875,40.67179578375,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1701,"ALTA VAL CAMONICA",2011
1402.6875,40.67179578375,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1701,"ALTA VAL CAMONICA",2012
1402.6875,40.67179578375,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1701,"ALTA VAL CAMONICA",2013
1402.6875,40.67179578375,3,2014,6.8674439686452,12.3993910291636,-2.12881385731129,3.23915236701305,1.52545586122485,3.86729159700056,3.03486963044793,2.13414088609764,1.56211494257387,9.90636855821112,42.9338133536323,7.07546044202152,21.0809374028693,3.64039495890793,16869.2438798824,88.8064112677637,0.573172604073166,NA,0.794197171884821,2.90995217416895,0.453467010421503,0.546978253412205,1.54459042912073,0.924800009285973,2.20467547457702,1701,"ALTA VAL CAMONICA",2014
1402.6875,40.67179578375,3,2015,6.4202112969906,12.9515378616229,0.383330725550314,3.16784948223441,1.64608500297722,3.75335852001524,3.11326232323158,2.09829785040713,1.46307497099019,9.60497850701549,42.8306760125363,7.10615093336976,21.5051257331859,3.71114066403682,17189.2005818593,114.275809388302,0.666765048532145,NA,0.801601134432132,2.90087051073327,0.470640730312066,0.56613043203204,1.53468959651439,0.92850149097215,2.57511322842061,1701,"ALTA VAL CAMONICA",2015
1402.6875,40.67179578375,3,2016,8.91900321946307,12.4060219493406,-3.64236053675975,2.85885626656712,1.73135952115284,3.89730024015837,3.05382187156223,2.2918710992568,1.41838496998544,9.48734549149897,42.4297382667674,7.14598673726782,21.8381723012165,3.84716323456651,17305.1283490581,97.7012357918554,0.603606781129983,NA,0.867764963211457,2.8673082322142,0.487439475577515,0.58889038286184,1.62384680701688,0.870939997444855,2.65349255153692,1701,"ALTA VAL CAMONICA",2016
1402.6875,40.67179578375,3,2017,7.37171957827336,13.4045804826892,-2.39662235762352,2.99203302857671,1.67035619483556,3.87882365747775,2.99496696150995,2.42710355997474,1.44792657292537,9.17283981626942,41.9419061853363,7.5833735634362,21.9280424122996,3.96262804735834,17460.8976285885,86.7404412913517,0.813817277974858,NA,0.857834867801522,2.82356181617844,0.556867479759861,0.68749896100499,1.56719362779296,0.892827673248743,2.94167016438933,1701,"ALTA VAL CAMONICA",2017
1402.6875,40.67179578375,3,2018,7.04874195503054,14.2318431788253,-2.36140903368108,2.90209566698073,1.53584896972237,4.02917784340431,3.10591836225029,2.43118250761032,1.54413443681985,8.6915898520431,41.7995699999799,7.65859418014699,22.1741900851378,4.12769809590438,17707.5276685303,97.0072745194974,0.680054815234813,NA,0.866162585578459,2.7530733251706,0.518634910615492,0.7055535097274,1.5534859715185,0.901455836174213,2.57331181847,1701,"ALTA VAL CAMONICA",2018
1402.6875,40.67179578375,3,2019,5.66772959890514,12.5514727660782,-4.43294534762957,2.94653537248409,1.47676425288292,3.95375210436578,3.16095320059063,2.41924609171669,1.59664396255377,8.45327270251075,41.5891253295743,7.5500427655268,22.5931432432573,4.26052097453695,17947.0975763441,107.973555787536,0.583615054969216,NA,0.86401272280663,2.68898654580677,0.53097914552558,0.705678154945939,1.55884659132315,0.919643954690613,1.93704581650821,1701,"ALTA VAL CAMONICA",2019
1402.6875,40.67179578375,3,2020,5.44964230823903,19.2496355186257,-1.38616172310646,2.86394883790484,1.31034923551764,4.08336784677852,3.08814810020322,2.29196056576312,1.75963039468528,8.34462433981434,41.0672461859375,7.7429540450633,23.1345548406523,4.31321560767991,17856.8329508895,116.324043653215,0.747931834580046,NA,0.844512485170968,2.75023417742971,0.559165778156069,0.687138143569566,1.55510803283593,0.878434199674943,2.21720664632745,1701,"ALTA VAL CAMONICA",2020
1402.6875,40.67179578375,3,2021,5.82839062560138,13.8169056412688,-1.27466560178256,2.57528957939372,1.49008507277224,3.91154521619747,3.14483983001361,2.40364408146343,1.69042772729829,8.32622463443567,40.7558514300565,7.95787263051081,23.6632386996185,4.08098109823983,18995.1535666676,NA,0.819675269319108,NA,0.824493723171547,2.51527797367178,0.633044492892331,0.726333676682508,1.46325651268429,0.929654221688641,3.43304459161682,1701,"ALTA VAL CAMONICA",2021
1402.6875,40.67179578375,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1701,"ALTA VAL CAMONICA",2022
1402.6875,40.67179578375,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1701,"ALTA VAL CAMONICA",2023
1402.6875,40.67179578375,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1701,"ALTA VAL CAMONICA",2024
1396.85714285714,34.2570899814286,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,"ALTA VAL DI SUSA",2011
1396.85714285714,34.2570899814286,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,"ALTA VAL DI SUSA",2012
1396.85714285714,34.2570899814286,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,"ALTA VAL DI SUSA",2013
1396.85714285714,34.2570899814286,3,2014,5.62256008821715,6.24084846405476,-0.0707772815848558,3.15488354524529,1.96756021982375,4.24947702485625,2.86779108840032,2.60369196974402,1.4714376277307,11.8535517370517,48.0704267632191,5.91854588148453,16.1050118928809,1.73762224956345,21445.7451141066,57.4713345267743,2.21730909113295,NA,0.0983448599373795,1.09213156337961,0.396413394080374,1.79079877523061,3.43227586605472,0.93336073078612,2.24601237682134,105,"ALTA VAL DI SUSA",2014
1396.85714285714,34.2570899814286,3,2015,5.42953858175966,8.19863181451172,-7.30164698772729,2.97141573619454,1.45058969256089,4.66009424943356,2.72211162794902,2.89239985242135,1.47725462489936,11.68492175028,47.9490003717635,5.80054708905058,16.6491015529389,1.74256345250834,21542.7444586174,49.5962819557843,2.18551498465042,NA,0.0903372954048908,1.10621745132186,0.423754711765408,1.6593907777359,3.39454579495245,0.908032960534864,2.63404334460069,105,"ALTA VAL DI SUSA",2015
1396.85714285714,34.2570899814286,3,2016,6.22542805886136,8.082232869372,4.37582274607689,2.67202959727575,1.55118596031815,4.45609598141515,2.93726731748018,2.43529517585485,1.71350478371121,11.8474938624585,47.5186977856318,6.08895886913288,16.7569099913419,2.02256067537972,21775.0752155782,57.595944652143,1.89068820056754,NA,0.10174543757278,1.2145554355266,0.390293842919398,1.77864179569286,3.32061723601473,0.914988238141888,2.18988684061465,105,"ALTA VAL DI SUSA",2016
1396.85714285714,34.2570899814286,3,2017,7.66940834207171,8.58294946266086,-10.4236077352226,2.54721573068051,1.7420433578152,4.14588197747078,2.95357672691812,2.39846995424141,1.93001006058343,11.4078953917283,47.7258505646769,6.15022001740522,17.0113417908825,1.98749442759763,22256.5459682277,60.904998330936,1.83350060410222,NA,0.0875580396621442,1.18838441177575,0.405228140630403,1.71791214974833,3.21524870137723,0.94138832251687,2.14260404101174,105,"ALTA VAL DI SUSA",2017
1396.85714285714,34.2570899814286,3,2018,6.72215022997378,6.2871247680243,-0.181642059547729,2.72251614609762,1.59393559111533,3.87281419955235,3.43235163971928,2.01950593395276,1.90850438352463,11.154446491653,47.1439702373654,6.89405133482191,17.2325441531256,2.02535988907211,23054.0479394095,78.8753935611467,1.92430758223291,NA,0.0829454729066262,1.24789567968021,0.416405195197233,1.69377649465893,3.23880640967285,0.870441473900527,1.49316131125799,105,"ALTA VAL DI SUSA",2018
1396.85714285714,34.2570899814286,3,2019,5.22287225062282,8.66673604770327,-12.0364021989947,2.74087965369966,1.25090174918173,4.22548654019126,3.20665111699994,2.10142951608082,1.9979878992299,10.6389073306624,46.4061731053098,7.2880230457843,17.8758439543542,2.26771608850603,23080.3151040228,80.5806422492974,1.04157943860199,NA,0.0819480990646651,1.11710288752054,0.368941767026903,1.86676444200017,3.28173833571824,0.852588096017048,1.8177261380782,105,"ALTA VAL DI SUSA",2019
1396.85714285714,34.2570899814286,3,2020,5.84625272834758,10.344204500571,-2.15300838956638,2.53371309365359,1.07279038858659,3.75860833126689,3.41118955090066,2.21969135652104,1.59938472771455,10.3605425053645,46.5353611417726,7.59054017682547,18.5483191149504,2.36985961244361,21886.803558255,98.0041892410817,1.4724229244811,NA,0.0887586677478868,1.20635066409438,0.376436347799218,1.69722045178473,3.39351185079376,0.783190499110629,1.46404121001947,105,"ALTA VAL DI SUSA",2020
1396.85714285714,34.2570899814286,3,2021,8.2682244310138,7.93193963356671,-5.50882995500222,2.45467457663902,1.1527527062679,3.89253540025108,3.31207256157143,2.39783087019925,1.31794557552646,10.1845048499182,45.9794138008603,7.86888444977942,19.0655080820582,2.37387712692882,22100.6326523972,NA,1.56477718293804,NA,0.0891531042168174,1.12544599116641,0.390638120860021,1.68767638651,3.57401245795911,0.703781979009663,2.64927539175325,105,"ALTA VAL DI SUSA",2021
1396.85714285714,34.2570899814286,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,"ALTA VAL DI SUSA",2022
1396.85714285714,34.2570899814286,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,"ALTA VAL DI SUSA",2023
1396.85714285714,34.2570899814286,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,"ALTA VAL DI SUSA",2024
1382.90909090909,63.9710135418182,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1705,"ALTA VAL SABBIA",2011
1382.90909090909,63.9710135418182,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1705,"ALTA VAL SABBIA",2012
1382.90909090909,63.9710135418182,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1705,"ALTA VAL SABBIA",2013
1382.90909090909,63.9710135418182,3,2014,7.11221544908091,11.6046733147887,-4.31629883353535,3.23513123514791,1.84677076725957,5.03571945040359,3.86863966752979,3.07348867267674,1.74688641733567,9.32429383838655,41.2163400762945,6.42776419182742,20.655958156866,3.56900752627229,17398.7900671122,49.2353655952,5.65273062188985,4.35316844520963,1.60793268940616,1.70749488227878,0.484956169347089,0.392224497433416,1.39485900875608,0.636181152229756,3.65875567787505,1705,"ALTA VAL SABBIA",2014
1382.90909090909,63.9710135418182,3,2015,9.06192909003122,13.0808078917473,-0.884579671138186,2.93285167615646,2.00222492223286,4.8429782179317,4.09682521005224,2.99221337161424,2.0641533151773,8.98721102892577,40.8576257310515,6.38811975065642,21.1589358744759,3.67686090172558,17772.5701763411,57.3812001278851,5.59388690888913,5.51306391836772,1.59895510806429,1.77580207709807,0.501524300870764,0.306795361666107,1.41021069227142,0.65027057701062,1.98365441918155,1705,"ALTA VAL SABBIA",2015
1382.90909090909,63.9710135418182,3,2016,6.16748740794036,10.5508547190588,-6.50822807661577,3.16547877088142,1.63054332388956,4.90331343669237,4.15286974973819,2.81949699268961,2.09151968027372,9.10984156382525,40.7915146711095,6.26461762764255,21.2746839522371,3.7961202310208,18096.1794276683,46.3866105492335,5.39813770958818,6.06018235870074,1.55188737815177,1.72352925883203,0.507998505342926,0.362885990996861,1.45632669254732,0.674945794924832,3.45276579040316,1705,"ALTA VAL SABBIA",2016
1382.90909090909,63.9710135418182,3,2017,5.89025789148407,12.2954977545445,-6.35705459105331,3.09851311696136,1.44326039789119,4.70740346315583,4.17402173324826,2.75334848486954,2.12048921068198,9.32810096368824,40.2917033447002,6.12263311432357,21.8471725046618,4.1133536658181,18281.850900532,46.1217298422763,5.4251667041949,6.37258501922607,1.58216252061058,1.7009021358344,0.614302739702232,0.338502178152251,1.45418416663658,0.566363864890542,3.90081670490337,1705,"ALTA VAL SABBIA",2017
1382.90909090909,63.9710135418182,3,2018,7.32997129580061,13.8080137470484,-17.2437166736318,2.77044542809689,1.5483944138231,4.43141237284979,4.09104975805266,2.96386331632672,1.81119617356938,9.56218698581001,40.0360058308227,6.36575003144533,21.9392285315697,4.48046715763367,18838.7627884227,50.1547670134755,5.40967386620973,6.21347296098211,1.47702288796062,1.7619068518162,0.646206968707587,0.313798498906002,1.51076619947858,0.590503260390195,3.70396181683099,1705,"ALTA VAL SABBIA",2018
1382.90909090909,63.9710135418182,3,2019,5.1051193510887,12.3140942033613,2.14819686754517,2.64193992638888,1.50176023963299,3.90147587198094,3.87680195471904,3.05179456122306,1.84323115773384,9.6518550558683,39.9394316135113,6.65505029348648,22.2617939387775,4.67486538667756,19079.1187042789,59.1179386122752,10.6570089012517,6.40389078561052,1.48413245973023,1.70695299047381,0.601526224426432,0.301238143960349,1.56481065615766,0.617700458615922,5.36137623617533,1705,"ALTA VAL SABBIA",2019
1382.90909090909,63.9710135418182,3,2020,5.85108061291411,16.5524982614472,-5.23701681781748,2.27547804254296,1.5712930524654,4.01592365558556,3.68016697841389,3.1614532644677,1.98382703804299,9.73196725881362,39.5323854340767,6.76277997691769,22.578587036923,4.7061382617505,18840.6101466455,69.8971141460484,5.018045831653,10.2324695325862,1.44298777976296,1.72046921831711,0.639265941426404,0.289559337615321,1.57578431190147,0.621709914593126,2.84509423926873,1705,"ALTA VAL SABBIA",2020
1382.90909090909,63.9710135418182,3,2021,4.20483458309224,13.4829830444687,4.30895924715074,2.3503702071297,1.41054027901482,3.75280696532256,3.68381679258627,3.13697848894504,2.00469921394874,9.75418734806269,39.5419434246981,7.04778874767274,22.7194978808745,4.59737065174481,20009.2143533876,NA,6.11227903924835,8.7917237057013,1.43287922229577,1.73819941220905,0.725468326052347,0.329334750721753,1.50248343512461,0.561207632863503,2.61827760134682,1705,"ALTA VAL SABBIA",2021
1382.90909090909,63.9710135418182,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1705,"ALTA VAL SABBIA",2022
1382.90909090909,63.9710135418182,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1705,"ALTA VAL SABBIA",2023
1382.90909090909,63.9710135418182,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1705,"ALTA VAL SABBIA",2024
1315,53.1448930171429,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1704,"ALTA VAL TROMPIA",2011
1315,53.1448930171429,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1704,"ALTA VAL TROMPIA",2012
1315,53.1448930171429,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1704,"ALTA VAL TROMPIA",2013
1315,53.1448930171429,3,2014,7.44454015739842,10.3792614972347,-10.7361136563978,3.00937014464757,1.3407617063504,5.19646649145168,3.89183350470894,2.85461143714683,1.44301929923267,10.2090268918958,43.070835097644,6.52767425063844,19.1990898403402,3.25731133594354,18123.0831193931,51.3937526864634,NA,NA,1.43092905490427,2.73146833950882,0.465752026791089,0.473839628416029,1.18331470438469,0.688172396935929,1.00033768801073,1704,"ALTA VAL TROMPIA",2014
1315,53.1448930171429,3,2015,6.81762017086842,10.6473204094164,-6.36437189163991,2.87712618267319,1.58672936141602,4.7344934213212,3.94614322511185,2.96479129152677,1.66854153765951,9.80247343930545,42.9661435541143,6.1943128556924,19.7989234239105,3.46032170726879,18720.8911565172,64.7739831490668,NA,NA,1.49070965127808,2.53432770503314,0.539260921292283,0.446914941927652,1.14108493080468,0.712514159396882,1.0531279801366,1704,"ALTA VAL TROMPIA",2015
1315,53.1448930171429,3,2016,6.17347617358473,11.3566522431059,0.666478820812132,2.86720927956944,1.53861131542742,4.45971067084161,3.99258322774068,2.7655006236622,1.85690136086727,9.76313789443502,42.138074031977,6.31958706629865,20.4989192541098,3.79976527507084,18509.1406294873,61.1001671860121,NA,NA,1.66755218700206,2.55562792810999,0.473831130661068,0.468968963742388,1.20167139741052,0.567223426542097,1.19568949535358,1704,"ALTA VAL TROMPIA",2016
1315,53.1448930171429,3,2017,6.20057611047638,12.0026351282044,-5.17832233906936,2.75666600481658,1.23412693497367,4.26550131929737,4.29367598148654,2.42749714088978,2.0821413172639,9.57779244002824,41.917639702696,6.95655160487775,20.6685661633062,3.81984139036401,18715.0142449502,70.87095953043,2.28243167894811,NA,1.67091271139307,2.51895214874827,0.547500202244816,0.533676647089131,1.01192343276492,0.633576279330061,0.942091989133899,1704,"ALTA VAL TROMPIA",2017
1315,53.1448930171429,3,2018,8.65317481436417,12.3726124165392,-5.63504683470182,2.50530869802896,1.30660409376771,3.92676546721619,4.00763144678894,2.79113681013131,2.05978414674351,9.83736498059776,40.754797832623,7.81158948199292,21.2323558861061,3.76666115600363,19345.7212742096,73.3017867287246,2.349144431952,NA,1.58779718964479,2.63885832873969,0.60606916365219,0.570007995849032,0.962686141503046,0.641545578631958,1.39582230678627,1704,"ALTA VAL TROMPIA",2018
1315,53.1448930171429,3,2019,5.89536957984527,14.3704269926708,0.248231453583671,2.63938370898862,1.44137763545967,3.39731754786466,3.91201309219877,3.16076804712623,1.70455586349993,10.3903544815325,40.5746128991236,7.48565208085912,21.4053372628783,3.88862738046853,19441.8880401103,66.5326946318576,3.6385354367731,NA,1.66644521623077,2.64619597785734,0.487930391885422,0.61155766468938,1.066645769195,0.603874797915252,2.10851749638048,1704,"ALTA VAL TROMPIA",2019
1315,53.1448930171429,3,2020,5.97642189073882,15.5962083351508,8.42062845128635,2.63306902379907,1.22918176876873,3.43426269797046,3.77634851216923,3.26890684600262,1.52855824571405,9.93733248799936,40.7761454694875,7.84324435947634,21.6052754981933,3.96767509041935,19363.0793128851,64.0860325027645,NA,NA,1.58150819965004,2.33942346290781,0.615018217642581,0.667187537462489,1.03587306517341,0.622063452214414,1.38491944298006,1704,"ALTA VAL TROMPIA",2020
1315,53.1448930171429,3,2021,6.44469195580497,12.8301084565439,9.20739019126229,2.72996623241084,1.14854884065256,3.64649117232986,3.28394052215518,3.13783266557458,2.10881765905718,9.64937522798959,40.8587237976939,7.75064101393011,21.9464420479391,3.73922082026714,20529.3456967305,NA,NA,NA,1.55795772668893,2.44398535539326,0.573268524466371,0.609704224674433,1.10678959926571,0.582599868707951,2.14024994263916,1704,"ALTA VAL TROMPIA",2021
1315,53.1448930171429,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1704,"ALTA VAL TROMPIA",2022
1315,53.1448930171429,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1704,"ALTA VAL TROMPIA",2023
1315,53.1448930171429,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1704,"ALTA VAL TROMPIA",2024
1058.25,12.2303295625,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,"ALTA VALLE DEL GESSO",2011
1058.25,12.2303295625,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,"ALTA VALLE DEL GESSO",2012
1058.25,12.2303295625,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,"ALTA VALLE DEL GESSO",2013
