"x","y","no2_avg_22"
4231500,2476500,15.4488563537598
4232500,2476500,15.6162395477295
4233500,2476500,15.811671257019
4234500,2476500,18.2819786071777
4235500,2476500,22.3034839630127
4236500,2476500,23.0706024169922
4237500,2476500,19.4531364440918
4238500,2476500,17.3235015869141
4239500,2476500,17.1050148010254
4240500,2476500,20.1529407501221
4241500,2476500,20.8010768890381
4242500,2476500,17.7031536102295
4243500,2476500,18.261100769043
4244500,2476500,18.3818359375
4245500,2476500,19.2812385559082
4246500,2476500,18.6420001983643
4247500,2476500,18.8043594360352
4248500,2476500,18.9390602111816
4249500,2476500,19.0287227630615
4250500,2476500,19.3936424255371
4251500,2476500,19.7859172821045
4252500,2476500,19.9915943145752
4253500,2476500,23.7033576965332
4254500,2476500,25.2408962249756
4255500,2476500,25.5521640777588
4256500,2476500,23.8744525909424
4257500,2476500,20.2269706726074
4258500,2476500,23.819766998291
4259500,2476500,24.3647518157959
4260500,2476500,23.6007537841797
4261500,2476500,24.2993984222412
4262500,2476500,24.6072063446045
4263500,2476500,24.991382598877
4264500,2476500,28.0842247009277
4265500,2476500,26.6769428253174
4266500,2476500,20.4744720458984
4267500,2476500,21.0053825378418
4268500,2476500,23.6223373413086
4269500,2476500,22.5627498626709
4270500,2476500,19.4227390289307
4271500,2476500,19.4394264221191
4272500,2476500,19.217414855957
4273500,2476500,19.120677947998
4274500,2476500,18.5946998596191
4275500,2476500,18.6573715209961
4276500,2476500,20.2118606567383
4277500,2476500,18.5337924957275
4278500,2476500,18.5338172912598
4279500,2476500,22.6021366119385
4280500,2476500,23.4501075744629
4281500,2476500,24.0995712280273
4282500,2476500,18.3261737823486
4283500,2476500,19.9270477294922
4284500,2476500,21.8817386627197
4285500,2476500,22.8152618408203
4286500,2476500,22.3946075439453
4287500,2476500,19.5182495117188
4288500,2476500,20.9422283172607
4289500,2476500,18.849781036377
4290500,2476500,18.915319442749
4291500,2476500,22.3145370483398
4292500,2476500,21.2883224487305
4293500,2476500,18.1607933044434
4294500,2476500,18.2911853790283
4295500,2476500,20.6310653686523
4296500,2476500,21.5625190734863
4297500,2476500,21.543399810791
4298500,2476500,17.8080863952637
4299500,2476500,20.9944934844971
4300500,2476500,17.7820148468018
4301500,2476500,17.8255424499512
4302500,2476500,17.7884426116943
4303500,2476500,17.7894077301025
4304500,2476500,17.8011627197266
4305500,2476500,17.7458343505859
4306500,2476500,17.7629814147949
4307500,2476500,17.7236423492432
4308500,2476500,17.6823616027832
4309500,2476500,18.2653274536133
4310500,2476500,23.6652507781982
4311500,2476500,22.1627407073975
4312500,2476500,17.6272201538086
4313500,2476500,18.1733951568604
4314500,2476500,23.5961151123047
4315500,2476500,23.7160377502441
4316500,2476500,17.4680595397949
4317500,2476500,17.4727268218994
4318500,2476500,17.4548606872559
4319500,2476500,17.3890132904053
4320500,2476500,17.2771415710449
4321500,2476500,17.8600749969482
4322500,2476500,17.2450504302979
4323500,2476500,17.1006450653076
4324500,2476500,17.5826072692871
4325500,2476500,19.8339920043945
4326500,2476500,17.8652782440186
4327500,2476500,17.0857543945312
4328500,2476500,17.1481552124023
4329500,2476500,17.3584899902344
4330500,2476500,17.372314453125
4331500,2476500,17.3790035247803
4332500,2476500,17.4014205932617
4333500,2476500,17.4511985778809
4334500,2476500,17.5000553131104
4335500,2476500,17.8547687530518
4336500,2476500,20.9607448577881
4337500,2476500,17.7167682647705
4338500,2476500,17.6760063171387
4339500,2476500,17.6888847351074
4340500,2476500,17.7094802856445
4341500,2476500,21.0050811767578
4342500,2476500,24.7169532775879
4343500,2476500,22.7973499298096
4344500,2476500,19.0661277770996
4345500,2476500,19.1562919616699
4346500,2476500,18.4531745910645
4347500,2476500,17.9098300933838
4348500,2476500,19.4171714782715
4349500,2476500,18.5305500030518
4350500,2476500,17.8729019165039
4351500,2476500,20.8600616455078
4352500,2476500,18.9563827514648
4353500,2476500,20.0111236572266
4354500,2476500,17.2104606628418
4355500,2476500,19.5769157409668
4356500,2476500,17.2907905578613
4357500,2476500,18.5104312896729
4358500,2476500,21.6742916107178
4359500,2476500,21.6267509460449
4360500,2476500,17.9964847564697
4361500,2476500,16.8718566894531
4362500,2476500,18.2032032012939
4363500,2476500,16.7130699157715
4364500,2476500,16.7205142974854
4365500,2476500,16.688648223877
4366500,2476500,16.6633701324463
4367500,2476500,16.6512660980225
4368500,2476500,16.6549816131592
4369500,2476500,17.0860347747803
4370500,2476500,19.7952976226807
4371500,2476500,16.3087100982666
4372500,2476500,16.212064743042
4373500,2476500,16.1915473937988
4096500,2475500,2.54882335662842
4097500,2475500,2.5178689956665
4098500,2475500,2.48638391494751
4099500,2475500,2.55364942550659
4100500,2475500,2.59555602073669
4101500,2475500,2.80549359321594
4102500,2475500,2.93541574478149
4103500,2475500,3.03014707565308
4104500,2475500,3.28387308120728
4105500,2475500,3.41064548492432
4106500,2475500,3.48531341552734
4107500,2475500,3.5645923614502
4108500,2475500,3.6039342880249
4109500,2475500,3.74470710754395
4110500,2475500,3.74604415893555
4111500,2475500,3.77717924118042
4112500,2475500,3.94660067558289
4113500,2475500,4.78555011749268
4114500,2475500,3.98055911064148
4115500,2475500,4.08904552459717
4116500,2475500,4.11741542816162
4117500,2475500,4.32827186584473
4118500,2475500,4.42457723617554
4119500,2475500,4.5576000213623
4120500,2475500,4.62878513336182
4121500,2475500,4.72498989105225
4122500,2475500,4.84345388412476
4123500,2475500,5.02655506134033
4124500,2475500,5.22294855117798
4125500,2475500,5.64206695556641
4126500,2475500,5.82373809814453
4127500,2475500,5.93130922317505
4128500,2475500,6.15083122253418
4129500,2475500,6.41443061828613
4130500,2475500,6.77327156066895
4131500,2475500,7.11306762695312
4132500,2475500,7.77018594741821
4133500,2475500,9.48490238189697
4134500,2475500,11.9114589691162
4135500,2475500,9.80109024047852
4136500,2475500,12.3494720458984
4137500,2475500,18.9264640808105
4138500,2475500,14.2118072509766
4139500,2475500,12.1393995285034
4140500,2475500,11.1788482666016
4141500,2475500,12.0743808746338
4142500,2475500,14.1381587982178
4143500,2475500,11.509349822998
4144500,2475500,11.3177709579468
4145500,2475500,18.5658683776855
4146500,2475500,11.2521390914917
4147500,2475500,13.7554292678833
4148500,2475500,12.8332805633545
4149500,2475500,11.8349227905273
4150500,2475500,11.8309097290039
4151500,2475500,11.9014625549316
4152500,2475500,12.7349328994751
4153500,2475500,12.2870922088623
4154500,2475500,12.50315284729
4155500,2475500,12.641508102417
4156500,2475500,15.1596212387085
4157500,2475500,13.2950630187988
4158500,2475500,13.2023811340332
4159500,2475500,13.132417678833
4160500,2475500,13.0277004241943
4161500,2475500,12.7246503829956
4162500,2475500,12.4762754440308
4163500,2475500,12.3330059051514
4164500,2475500,11.4350624084473
4165500,2475500,11.6968469619751
4166500,2475500,13.4790744781494
4167500,2475500,12.1320571899414
4168500,2475500,12.26877784729
4169500,2475500,15.2426462173462
4170500,2475500,14.9378814697266
4171500,2475500,14.2213592529297
4172500,2475500,14.2038898468018
4173500,2475500,14.9471321105957
4174500,2475500,15.1932792663574
4175500,2475500,15.2047729492188
4176500,2475500,16.1098709106445
4177500,2475500,16.2234210968018
4178500,2475500,14.051118850708
4179500,2475500,13.844259262085
4180500,2475500,13.8056116104126
4181500,2475500,13.7608680725098
4182500,2475500,13.6572017669678
4183500,2475500,13.5693683624268
4184500,2475500,13.4167709350586
4185500,2475500,13.4908580780029
4186500,2475500,13.5218601226807
4187500,2475500,13.551420211792
4188500,2475500,13.4911708831787
4189500,2475500,13.5285739898682
4190500,2475500,13.5942134857178
4191500,2475500,13.4913778305054
4192500,2475500,15.1724414825439
4193500,2475500,12.981761932373
4194500,2475500,13.4390563964844
4195500,2475500,12.1391611099243
4196500,2475500,13.8954448699951
4197500,2475500,14.4603433609009
4198500,2475500,14.7393198013306
4199500,2475500,13.941014289856
4200500,2475500,14.1696081161499
4201500,2475500,14.3012504577637
4202500,2475500,14.9892902374268
4203500,2475500,15.0703754425049
4204500,2475500,14.3834743499756
4205500,2475500,14.3207225799561
4206500,2475500,14.4226989746094
4207500,2475500,14.3482913970947
4208500,2475500,14.3880710601807
4209500,2475500,14.4167041778564
4210500,2475500,15.0551853179932
4211500,2475500,14.7191553115845
4212500,2475500,14.8203744888306
4213500,2475500,14.7372264862061
4214500,2475500,14.6748886108398
4215500,2475500,15.8943519592285
4216500,2475500,15.5460052490234
4217500,2475500,15.4829025268555
4218500,2475500,15.5399265289307
4219500,2475500,15.2195091247559
4220500,2475500,15.2962188720703
4221500,2475500,15.9668407440186
4222500,2475500,15.9591770172119
4223500,2475500,15.9557209014893
4224500,2475500,15.8141193389893
4225500,2475500,15.5902576446533
4226500,2475500,15.4270725250244
4227500,2475500,15.5051765441895
4228500,2475500,15.4299373626709
4229500,2475500,13.5896587371826
4230500,2475500,15.397970199585
4231500,2475500,15.3675050735474
4232500,2475500,15.4580087661743
4233500,2475500,15.6043329238892
4234500,2475500,15.8820381164551
4235500,2475500,20.4851036071777
4236500,2475500,20.6768989562988
4237500,2475500,16.9283809661865
4238500,2475500,17.0271072387695
4239500,2475500,16.9596176147461
4240500,2475500,17.0837898254395
4241500,2475500,20.5964946746826
4242500,2475500,17.528491973877
4243500,2475500,18.0107688903809
4244500,2475500,18.4665565490723
4245500,2475500,18.282678604126
4246500,2475500,18.3295745849609
4247500,2475500,18.3661441802979
4248500,2475500,18.4600009918213
4249500,2475500,18.58837890625
4250500,2475500,18.9340476989746
4251500,2475500,19.578483581543
4252500,2475500,19.2289905548096
4253500,2475500,19.1940174102783
4254500,2475500,25.4170532226562
4255500,2475500,24.7279357910156
4256500,2475500,24.3628616333008
4257500,2475500,19.4010810852051
4258500,2475500,19.3208827972412
4259500,2475500,19.9031829833984
4260500,2475500,19.3516292572021
4261500,2475500,19.5017604827881
4262500,2475500,23.9727573394775
4263500,2475500,21.5865135192871
4264500,2475500,22.9908905029297
4265500,2475500,24.9906044006348
4266500,2475500,24.8701915740967
4267500,2475500,19.0404167175293
4268500,2475500,22.865083694458
4269500,2475500,18.9723148345947
4270500,2475500,18.9439468383789
4271500,2475500,18.931209564209
4272500,2475500,19.0986614227295
4273500,2475500,22.5281257629395
4274500,2475500,18.2611637115479
4275500,2475500,18.2786903381348
4276500,2475500,19.8222732543945
4277500,2475500,18.1625213623047
4278500,2475500,18.0319652557373
4279500,2475500,18.1177787780762
4280500,2475500,18.2330017089844
4281500,2475500,18.8693046569824
4282500,2475500,17.9493293762207
4283500,2475500,17.9395065307617
4284500,2475500,18.046085357666
4285500,2475500,18.1299152374268
4286500,2475500,18.8495178222656
4287500,2475500,21.6898307800293
4288500,2475500,21.7959022521973
4289500,2475500,21.3090400695801
4290500,2475500,17.7699317932129
4291500,2475500,17.7259292602539
4292500,2475500,20.9748630523682
4293500,2475500,18.0522537231445
4294500,2475500,17.8336372375488
4295500,2475500,17.8249225616455
4296500,2475500,20.159029006958
4297500,2475500,17.9647827148438
4298500,2475500,17.345308303833
4299500,2475500,17.2546157836914
4300500,2475500,18.192253112793
4301500,2475500,17.275146484375
4302500,2475500,17.2385692596436
4303500,2475500,17.2736682891846
4304500,2475500,17.2688865661621
4305500,2475500,17.0906639099121
4306500,2475500,17.0558567047119
4307500,2475500,17.0310134887695
4308500,2475500,16.9168891906738
4309500,2475500,16.9706058502197
4310500,2475500,19.3463249206543
4311500,2475500,16.9256210327148
4312500,2475500,16.9207096099854
4313500,2475500,16.7884216308594
4314500,2475500,16.879638671875
4315500,2475500,21.7895641326904
4316500,2475500,16.8227920532227
4317500,2475500,16.8457679748535
4318500,2475500,16.8599433898926
4319500,2475500,16.8633270263672
4320500,2475500,16.6840591430664
4321500,2475500,16.7187995910645
4322500,2475500,16.6457118988037
4323500,2475500,16.5823059082031
4324500,2475500,16.6101512908936
4325500,2475500,16.592658996582
4326500,2475500,16.6544914245605
4327500,2475500,16.5485897064209
4328500,2475500,16.5768489837646
4329500,2475500,19.1217441558838
4330500,2475500,19.6504898071289
4331500,2475500,16.7863883972168
4332500,2475500,16.8080062866211
4333500,2475500,16.8740978240967
4334500,2475500,16.8432159423828
4335500,2475500,16.8448219299316
4336500,2475500,16.8094959259033
4337500,2475500,16.966381072998
4338500,2475500,16.9169235229492
4339500,2475500,16.896635055542
4340500,2475500,16.9451656341553
4341500,2475500,16.9880981445312
4342500,2475500,18.0128631591797
4343500,2475500,17.4347095489502
4344500,2475500,17.1232624053955
4345500,2475500,17.178092956543
4346500,2475500,17.1466274261475
4347500,2475500,17.0863208770752
4348500,2475500,17.4678077697754
4349500,2475500,17.0038032531738
4350500,2475500,16.850959777832
4351500,2475500,16.7248840332031
4352500,2475500,17.0054912567139
4353500,2475500,17.0396041870117
4354500,2475500,19.1454410552979
4355500,2475500,20.6637573242188
4356500,2475500,16.9711666107178
4357500,2475500,18.5221519470215
4358500,2475500,23.6618995666504
4359500,2475500,21.9942779541016
4360500,2475500,20.2965564727783
4361500,2475500,16.8008499145508
4362500,2475500,16.744800567627
4363500,2475500,16.5145168304443
4364500,2475500,16.5047035217285
4365500,2475500,16.7616596221924
4366500,2475500,16.495475769043
4367500,2475500,16.4891471862793
4368500,2475500,16.1025466918945
4369500,2475500,15.8342704772949
4370500,2475500,15.8137989044189
4371500,2475500,15.945050239563
4372500,2475500,16.0331573486328
4373500,2475500,15.9341707229614
4374500,2475500,15.8984251022339
4096500,2474500,2.51077270507812
4097500,2474500,2.52937746047974
4098500,2474500,2.55282759666443
4099500,2474500,2.60856413841248
4100500,2474500,2.74572467803955
4101500,2474500,2.88458609580994
4102500,2474500,3.08692455291748
4103500,2474500,3.23645734786987
4104500,2474500,3.4244384765625
4105500,2474500,3.53561449050903
4106500,2474500,3.6596040725708
4107500,2474500,3.75997304916382
4108500,2474500,3.78366422653198
4109500,2474500,3.9084095954895
4110500,2474500,3.90318918228149
4111500,2474500,4.06605052947998
4112500,2474500,4.12779855728149
4113500,2474500,4.11515045166016
4114500,2474500,4.25499200820923
4115500,2474500,4.17227363586426
4116500,2474500,4.16048049926758
4117500,2474500,4.3733434677124
4118500,2474500,4.45160579681396
4119500,2474500,4.60845947265625
4120500,2474500,4.64023303985596
4121500,2474500,4.72102403640747
4122500,2474500,4.9384765625
4123500,2474500,5.09816932678223
4124500,2474500,5.30787658691406
4125500,2474500,5.74526309967041
4126500,2474500,5.94236516952515
4127500,2474500,6.12529993057251
4128500,2474500,6.3058385848999
4129500,2474500,6.60861492156982
4130500,2474500,7.12602138519287
4131500,2474500,7.64351272583008
4132500,2474500,13.0878343582153
4133500,2474500,9.00260353088379
4134500,2474500,9.67245197296143
4135500,2474500,12.0673484802246
4136500,2474500,12.998025894165
4137500,2474500,10.6686201095581
4138500,2474500,10.8817739486694
4139500,2474500,19.3459415435791
4140500,2474500,11.9083776473999
4141500,2474500,11.8437919616699
4142500,2474500,11.9186229705811
4143500,2474500,11.7912349700928
4144500,2474500,11.4979639053345
4145500,2474500,18.5607757568359
4146500,2474500,11.2624607086182
4147500,2474500,11.2068023681641
4148500,2474500,11.6562747955322
4149500,2474500,16.7762279510498
4150500,2474500,11.8912315368652
4151500,2474500,13.4798965454102
4152500,2474500,12.0320291519165
4153500,2474500,12.183292388916
4154500,2474500,16.9005184173584
4155500,2474500,12.5375595092773
4156500,2474500,14.1846561431885
4157500,2474500,13.1809120178223
4158500,2474500,13.1841411590576
4159500,2474500,13.1334362030029
4160500,2474500,12.9649181365967
4161500,2474500,12.7259721755981
4162500,2474500,12.8766613006592
4163500,2474500,15.9830160140991
4164500,2474500,13.4670782089233
4165500,2474500,11.4918422698975
4166500,2474500,13.5417251586914
4167500,2474500,13.6610546112061
4168500,2474500,13.7063455581665
4169500,2474500,16.1304512023926
4170500,2474500,16.5629596710205
4171500,2474500,14.5675477981567
4172500,2474500,14.0560131072998
4173500,2474500,15.086483001709
4174500,2474500,15.1354379653931
4175500,2474500,15.1992969512939
4176500,2474500,16.9048023223877
4177500,2474500,19.4963874816895
4178500,2474500,17.3400135040283
4179500,2474500,14.0773677825928
4180500,2474500,13.8926391601562
4181500,2474500,13.7991571426392
4182500,2474500,13.7707958221436
4183500,2474500,13.6760177612305
4184500,2474500,13.5349903106689
4185500,2474500,13.5631523132324
4186500,2474500,13.5743007659912
4187500,2474500,13.6260213851929
4188500,2474500,13.9303321838379
4189500,2474500,13.6566219329834
4190500,2474500,13.7017850875854
4191500,2474500,13.6182451248169
4192500,2474500,13.592414855957
4193500,2474500,13.868803024292
4194500,2474500,12.7512083053589
4195500,2474500,12.1473999023438
4196500,2474500,13.6395854949951
4197500,2474500,14.1598873138428
4198500,2474500,14.1046886444092
4199500,2474500,14.0718870162964
4200500,2474500,14.2112884521484
4201500,2474500,15.0661630630493
4202500,2474500,15.1141128540039
4203500,2474500,14.3749599456787
4204500,2474500,14.4036045074463
4205500,2474500,14.406135559082
4206500,2474500,14.3795413970947
4207500,2474500,14.3499984741211
4208500,2474500,14.364330291748
4209500,2474500,14.4670467376709
4210500,2474500,14.862419128418
4211500,2474500,14.7381753921509
4212500,2474500,14.8255481719971
4213500,2474500,14.772424697876
4214500,2474500,14.6329622268677
4215500,2474500,15.7604866027832
4216500,2474500,15.2710161209106
4217500,2474500,15.4772815704346
4218500,2474500,16.3817005157471
4219500,2474500,15.1816425323486
4220500,2474500,15.2476940155029
4221500,2474500,15.2164907455444
4222500,2474500,15.8958950042725
4223500,2474500,15.8803329467773
4224500,2474500,15.8109664916992
4225500,2474500,15.6088733673096
4226500,2474500,15.4101753234863
4227500,2474500,15.66064453125
4228500,2474500,15.5112590789795
4229500,2474500,15.4548778533936
4230500,2474500,12.938570022583
4231500,2474500,13.4696102142334
4232500,2474500,15.385799407959
4233500,2474500,15.4787845611572
4234500,2474500,15.6946830749512
4235500,2474500,16.1903839111328
4236500,2474500,16.654109954834
4237500,2474500,16.7192344665527
4238500,2474500,16.7376079559326
4239500,2474500,16.8312206268311
4240500,2474500,16.9111862182617
4241500,2474500,17.1031398773193
4242500,2474500,19.8071422576904
4243500,2474500,18.0717334747314
4244500,2474500,20.4639892578125
4245500,2474500,18.0471611022949
4246500,2474500,18.1690101623535
4247500,2474500,18.364330291748
4248500,2474500,18.3582725524902
4249500,2474500,18.4096508026123
4250500,2474500,21.3521118164062
4251500,2474500,18.9924030303955
4252500,2474500,19.0055198669434
4253500,2474500,22.8933506011963
4254500,2474500,26.3247184753418
4255500,2474500,24.7976589202881
4256500,2474500,24.6400413513184
4257500,2474500,21.1200008392334
4258500,2474500,22.4094753265381
4259500,2474500,25.8770084381104
4260500,2474500,19.9972381591797
4261500,2474500,19.3983116149902
4262500,2474500,19.4060020446777
4263500,2474500,19.4655303955078
4264500,2474500,19.4091491699219
4265500,2474500,19.4555168151855
4266500,2474500,23.884105682373
4267500,2474500,19.0564098358154
4268500,2474500,23.3441925048828
4269500,2474500,21.1474571228027
4270500,2474500,22.4566440582275
4271500,2474500,18.8669853210449
4272500,2474500,18.7710208892822
4273500,2474500,21.8226890563965
4274500,2474500,18.2055721282959
4275500,2474500,18.2907218933105
4276500,2474500,18.0930423736572
4277500,2474500,18.0831775665283
4278500,2474500,18.0633144378662
4279500,2474500,18.1059818267822
4280500,2474500,18.1303558349609
4281500,2474500,18.0894775390625
4282500,2474500,17.8318023681641
4283500,2474500,17.8040733337402
4284500,2474500,17.8546562194824
4285500,2474500,17.9410152435303
4286500,2474500,17.8525009155273
4287500,2474500,21.8653450012207
4288500,2474500,18.0124359130859
4289500,2474500,17.822338104248
4290500,2474500,17.6898765563965
4291500,2474500,17.8025207519531
4292500,2474500,17.6773872375488
4293500,2474500,17.7087955474854
4294500,2474500,17.7437114715576
4295500,2474500,20.4864158630371
4296500,2474500,17.881368637085
4297500,2474500,21.3386783599854
4298500,2474500,17.2891311645508
4299500,2474500,17.6689071655273
4300500,2474500,22.9495620727539
4301500,2474500,21.432165145874
4302500,2474500,17.3210849761963
4303500,2474500,18.6280517578125
4304500,2474500,21.5687141418457
4305500,2474500,17.0075912475586
4306500,2474500,16.9078636169434
4307500,2474500,16.9121055603027
4308500,2474500,16.8891105651855
4309500,2474500,18.0127696990967
4310500,2474500,16.8080272674561
4311500,2474500,16.8295993804932
4312500,2474500,16.8140411376953
4313500,2474500,17.574951171875
4314500,2474500,16.5978927612305
4315500,2474500,16.7685794830322
4316500,2474500,16.7263870239258
4317500,2474500,16.7264919281006
4318500,2474500,17.8320140838623
4319500,2474500,20.5424041748047
4320500,2474500,16.6040134429932
4321500,2474500,16.6902313232422
4322500,2474500,19.7202415466309
4323500,2474500,16.6340274810791
4324500,2474500,16.6829948425293
4325500,2474500,16.61962890625
4326500,2474500,16.5704002380371
4327500,2474500,16.517692565918
4328500,2474500,16.5425643920898
4329500,2474500,18.5910835266113
4330500,2474500,20.790153503418
4331500,2474500,16.7813339233398
4332500,2474500,16.8430614471436
4333500,2474500,16.8172988891602
4334500,2474500,16.8084316253662
4335500,2474500,16.778112411499
4336500,2474500,16.8010139465332
4337500,2474500,17.1196441650391
4338500,2474500,18.6839027404785
4339500,2474500,16.9408435821533
4340500,2474500,16.9373245239258
4341500,2474500,16.905797958374
4342500,2474500,16.93994140625
4343500,2474500,16.908031463623
4344500,2474500,17.0382957458496
4345500,2474500,17.1208629608154
4346500,2474500,17.0704936981201
4347500,2474500,17.2699661254883
4348500,2474500,17.052318572998
4349500,2474500,16.9191589355469
4350500,2474500,17.9665985107422
4351500,2474500,16.707218170166
4352500,2474500,16.8822650909424
4353500,2474500,17.4989490509033
4354500,2474500,16.9117069244385
4355500,2474500,18.907054901123
4356500,2474500,17.4417171478271
4357500,2474500,17.4251461029053
4358500,2474500,20.2809734344482
4359500,2474500,21.2886638641357
4360500,2474500,21.5049285888672
4361500,2474500,19.4239482879639
4362500,2474500,16.619514465332
4363500,2474500,16.6876907348633
4364500,2474500,17.8531322479248
4365500,2474500,16.525598526001
4366500,2474500,16.4044780731201
4367500,2474500,16.3671722412109
4368500,2474500,15.9472484588623
4369500,2474500,15.7989826202393
4370500,2474500,15.7778873443604
4371500,2474500,15.8589153289795
4372500,2474500,15.8284873962402
4373500,2474500,16.0270977020264
4374500,2474500,16.7447471618652
4096500,2473500,2.44784927368164
4097500,2473500,2.48566126823425
4098500,2473500,2.52933835983276
4099500,2473500,2.62220048904419
4100500,2473500,2.78735542297363
4101500,2473500,2.95061159133911
4102500,2473500,3.14654588699341
4103500,2473500,3.3475878238678
4104500,2473500,3.49167513847351
4105500,2473500,3.68125295639038
4106500,2473500,3.71549367904663
4107500,2473500,3.77711391448975
4108500,2473500,3.82722425460815
4109500,2473500,3.96444320678711
4110500,2473500,4.02509117126465
4111500,2473500,4.1411280632019
4112500,2473500,4.18544769287109
4113500,2473500,4.14870929718018
4114500,2473500,4.15778350830078
4115500,2473500,8.51778030395508
4116500,2473500,4.36544227600098
4117500,2473500,4.50361347198486
4118500,2473500,4.59912347793579
4119500,2473500,4.71980857849121
4120500,2473500,4.77710723876953
4121500,2473500,4.82116460800171
4122500,2473500,5.04921388626099
4123500,2473500,5.1956353187561
4124500,2473500,5.38687896728516
4125500,2473500,5.94561195373535
4126500,2473500,6.19927167892456
4127500,2473500,6.23419809341431
4128500,2473500,6.51744079589844
4129500,2473500,6.76178312301636
4130500,2473500,8.81252479553223
4131500,2473500,16.5689392089844
4132500,2473500,15.7864942550659
4133500,2473500,9.35792350769043
4134500,2473500,9.74109077453613
4135500,2473500,11.3614797592163
4136500,2473500,10.4351329803467
4137500,2473500,11.3141059875488
4138500,2473500,12.6893329620361
4139500,2473500,15.0206813812256
4140500,2473500,11.5533580780029
4141500,2473500,14.0218000411987
4142500,2473500,11.9053831100464
4143500,2473500,16.210693359375
4144500,2473500,18.2258815765381
4145500,2473500,11.6730632781982
4146500,2473500,11.3958835601807
4147500,2473500,11.2504863739014
4148500,2473500,11.8387393951416
4149500,2473500,13.0780143737793
4150500,2473500,12.0593528747559
4151500,2473500,13.9067602157593
4152500,2473500,12.0969715118408
4153500,2473500,12.198184967041
4154500,2473500,14.9567813873291
4155500,2473500,12.5606098175049
4156500,2473500,13.491400718689
4157500,2473500,13.1496200561523
4158500,2473500,13.20920753479
4159500,2473500,13.1593942642212
4160500,2473500,13.0066013336182
4161500,2473500,12.8522167205811
4162500,2473500,12.6179504394531
4163500,2473500,13.4262065887451
4164500,2473500,13.6747713088989
4165500,2473500,13.7032604217529
4166500,2473500,13.6647930145264
4167500,2473500,14.6105871200562
4168500,2473500,15.8366546630859
4169500,2473500,14.0740594863892
4170500,2473500,14.229455947876
4171500,2473500,14.4602470397949
4172500,2473500,14.9938821792603
4173500,2473500,15.0941648483276
4174500,2473500,14.3758010864258
4175500,2473500,14.2290620803833
4176500,2473500,14.0100784301758
4177500,2473500,14.8379077911377
4178500,2473500,14.0670738220215
4179500,2473500,13.9392528533936
4180500,2473500,13.8745861053467
4181500,2473500,13.9246444702148
4182500,2473500,13.9110431671143
4183500,2473500,13.7360010147095
4184500,2473500,13.5998134613037
4185500,2473500,13.6119251251221
4186500,2473500,13.6934661865234
4187500,2473500,13.6518993377686
4188500,2473500,16.0541210174561
4189500,2473500,13.7267036437988
4190500,2473500,13.776086807251
4191500,2473500,13.6662979125977
4192500,2473500,13.7595682144165
4193500,2473500,13.9918422698975
4194500,2473500,16.6525173187256
4195500,2473500,13.8295993804932
4196500,2473500,12.8058977127075
4197500,2473500,13.89967918396
4198500,2473500,14.2381763458252
4199500,2473500,14.2801427841187
4200500,2473500,16.8907203674316
4201500,2473500,15.2343902587891
4202500,2473500,15.0829982757568
4203500,2473500,14.3742275238037
4204500,2473500,14.3309440612793
4205500,2473500,14.746241569519
4206500,2473500,14.3649635314941
4207500,2473500,14.3019142150879
4208500,2473500,14.9218759536743
4209500,2473500,16.0232753753662
4210500,2473500,14.470495223999
4211500,2473500,14.4624710083008
4212500,2473500,14.6646499633789
4213500,2473500,14.7119026184082
4214500,2473500,14.5965957641602
4215500,2473500,15.0948076248169
4216500,2473500,14.8059167861938
4217500,2473500,15.4350872039795
4218500,2473500,15.4760780334473
4219500,2473500,15.0721378326416
4220500,2473500,15.1066513061523
4221500,2473500,15.8295993804932
4222500,2473500,15.1266841888428
4223500,2473500,15.8200693130493
4224500,2473500,15.7630043029785
4225500,2473500,15.6127710342407
4226500,2473500,15.6312665939331
4227500,2473500,19.6480484008789
4228500,2473500,16.5203762054443
4229500,2473500,15.7133331298828
4230500,2473500,12.9658355712891
4231500,2473500,12.9926195144653
4232500,2473500,15.3623456954956
4233500,2473500,15.3917655944824
4234500,2473500,15.6116771697998
4235500,2473500,15.9903182983398
4236500,2473500,18.4852313995361
4237500,2473500,16.4990539550781
4238500,2473500,17.8921928405762
4239500,2473500,17.0910987854004
4240500,2473500,16.7679615020752
4241500,2473500,16.9216346740723
4242500,2473500,19.0691261291504
4243500,2473500,17.910249710083
4244500,2473500,17.9596557617188
4245500,2473500,18.000581741333
4246500,2473500,18.1386852264404
4247500,2473500,18.2023887634277
4248500,2473500,18.1910514831543
4249500,2473500,18.2588844299316
4250500,2473500,20.6188373565674
4251500,2473500,22.169002532959
4252500,2473500,19.0692749023438
4253500,2473500,22.7525539398193
4254500,2473500,22.756275177002
4255500,2473500,21.7892799377441
4256500,2473500,23.3273048400879
4257500,2473500,24.0084457397461
4258500,2473500,23.2833557128906
4259500,2473500,23.6586132049561
4260500,2473500,19.1171436309814
4261500,2473500,19.1996612548828
4262500,2473500,19.263542175293
4263500,2473500,19.2902641296387
4264500,2473500,19.363338470459
4265500,2473500,19.2979507446289
4266500,2473500,18.980281829834
4267500,2473500,18.9859580993652
4268500,2473500,18.9557971954346
4269500,2473500,19.8250350952148
4270500,2473500,23.8439178466797
4271500,2473500,20.1432094573975
4272500,2473500,18.7284889221191
4273500,2473500,23.1038017272949
