"x","y","pm25_avg_22"
4354499.99995775,2598499.99996136,2.27807998657227
4355499.99995775,2598499.99996136,2.18622994422913
4356499.99995775,2598499.99996136,2.0593900680542
4357499.99995775,2598499.99996136,2.0283100605011
4358499.99995775,2598499.99996136,2.02696990966797
4359499.99995775,2598499.99996136,1.95161998271942
4360499.99995775,2598499.99996136,1.85016000270844
4361499.99995775,2598499.99996136,1.82322001457214
4267499.99995775,2597499.99996136,2.83111000061035
4268499.99995775,2597499.99996136,3.02111005783081
4269499.99995775,2597499.99996136,3.15656995773315
4270499.99995775,2597499.99996136,3.3045699596405
4271499.99995775,2597499.99996136,3.04402995109558
4272499.99995775,2597499.99996136,2.7176399230957
4273499.99995775,2597499.99996136,2.68954992294312
4274499.99995775,2597499.99996136,2.85258007049561
4325499.99995775,2597499.99996136,1.99922001361847
4326499.99995775,2597499.99996136,2.02514004707336
4327499.99995775,2597499.99996136,2.15678000450134
4328499.99995775,2597499.99996136,2.29970002174377
4329499.99995775,2597499.99996136,2.77045011520386
4330499.99995775,2597499.99996136,2.5683000087738
4331499.99995775,2597499.99996136,2.29207992553711
4332499.99995775,2597499.99996136,2.11292004585266
4333499.99995775,2597499.99996136,2.3853600025177
4334499.99995775,2597499.99996136,2.37547993659973
4335499.99995775,2597499.99996136,2.13814997673035
4336499.99995775,2597499.99996136,2.50608992576599
4337499.99995775,2597499.99996136,2.89430999755859
4338499.99995775,2597499.99996136,3.02852988243103
4339499.99995775,2597499.99996136,3.09496998786926
4340499.99995775,2597499.99996136,3.35331988334656
4341499.99995775,2597499.99996136,3.52175998687744
4342499.99995775,2597499.99996136,5.3013801574707
4343499.99995775,2597499.99996136,3.96253991127014
4344499.99995775,2597499.99996136,8.23178005218506
4345499.99995775,2597499.99996136,7.67515993118286
4346499.99995775,2597499.99996136,3.85804009437561
4347499.99995775,2597499.99996136,3.95526003837585
4348499.99995775,2597499.99996136,4.98369979858398
4349499.99995775,2597499.99996136,3.85610008239746
4350499.99995775,2597499.99996136,3.25249004364014
4351499.99995775,2597499.99996136,2.91164994239807
4352499.99995775,2597499.99996136,2.52097010612488
4353499.99995775,2597499.99996136,2.31873989105225
4354499.99995775,2597499.99996136,2.27822995185852
4355499.99995775,2597499.99996136,2.41816997528076
4356499.99995775,2597499.99996136,2.4396800994873
4357499.99995775,2597499.99996136,2.42709994316101
4358499.99995775,2597499.99996136,2.21620988845825
4359499.99995775,2597499.99996136,2.03916001319885
4360499.99995775,2597499.99996136,1.88891994953156
4361499.99995775,2597499.99996136,1.87650001049042
4362499.99995775,2597499.99996136,1.83117997646332
4363499.99995775,2597499.99996136,1.71846997737885
4266499.99995775,2596499.99996136,2.47281002998352
4267499.99995775,2596499.99996136,2.86304998397827
4268499.99995775,2596499.99996136,2.96845006942749
4269499.99995775,2596499.99996136,2.97421002388
4270499.99995775,2596499.99996136,3.29329991340637
4271499.99995775,2596499.99996136,3.18356990814209
4272499.99995775,2596499.99996136,2.8967399597168
4273499.99995775,2596499.99996136,2.78391003608704
4274499.99995775,2596499.99996136,2.87323999404907
4275499.99995775,2596499.99996136,2.55968999862671
4276499.99995775,2596499.99996136,2.30106997489929
4277499.99995775,2596499.99996136,2.49685001373291
4278499.99995775,2596499.99996136,2.91025996208191
4325499.99995775,2596499.99996136,2.0783998966217
4326499.99995775,2596499.99996136,2.1635799407959
4327499.99995775,2596499.99996136,2.24601006507874
4328499.99995775,2596499.99996136,2.54603004455566
4329499.99995775,2596499.99996136,2.55378007888794
4330499.99995775,2596499.99996136,2.40450000762939
4331499.99995775,2596499.99996136,2.38607001304626
4332499.99995775,2596499.99996136,2.11291003227234
4333499.99995775,2596499.99996136,2.30818009376526
4334499.99995775,2596499.99996136,2.38944005966187
4335499.99995775,2596499.99996136,2.18940997123718
4336499.99995775,2596499.99996136,2.34121990203857
4337499.99995775,2596499.99996136,2.79118990898132
4338499.99995775,2596499.99996136,2.89311003684998
4339499.99995775,2596499.99996136,3.04864001274109
4340499.99995775,2596499.99996136,3.32048988342285
4341499.99995775,2596499.99996136,8.88910007476807
4342499.99995775,2596499.99996136,3.71529006958008
4343499.99995775,2596499.99996136,3.60239005088806
4344499.99995775,2596499.99996136,3.86962008476257
4345499.99995775,2596499.99996136,9.52894973754883
4346499.99995775,2596499.99996136,4.3164701461792
4347499.99995775,2596499.99996136,8.44505023956299
4348499.99995775,2596499.99996136,9.55257987976074
4349499.99995775,2596499.99996136,5.27463006973267
4350499.99995775,2596499.99996136,3.6096498966217
4351499.99995775,2596499.99996136,3.37945008277893
4352499.99995775,2596499.99996136,2.92847990989685
4353499.99995775,2596499.99996136,2.63913011550903
4354499.99995775,2596499.99996136,2.62627005577087
4355499.99995775,2596499.99996136,2.88901996612549
4356499.99995775,2596499.99996136,2.92108988761902
4357499.99995775,2596499.99996136,2.87541007995605
4358499.99995775,2596499.99996136,2.77725005149841
4359499.99995775,2596499.99996136,2.37751007080078
4360499.99995775,2596499.99996136,2.05776000022888
4361499.99995775,2596499.99996136,2.0916600227356
4362499.99995775,2596499.99996136,1.94517004489899
4363499.99995775,2596499.99996136,1.77690994739532
4364499.99995775,2596499.99996136,1.62414002418518
4265499.99995775,2595499.99996136,2.24341011047363
4266499.99995775,2595499.99996136,2.4281599521637
4267499.99995775,2595499.99996136,2.78964996337891
4268499.99995775,2595499.99996136,3.01980996131897
4269499.99995775,2595499.99996136,3.03882002830505
4270499.99995775,2595499.99996136,3.21873998641968
4271499.99995775,2595499.99996136,3.11589002609253
4272499.99995775,2595499.99996136,3.15555000305176
4273499.99995775,2595499.99996136,2.94828009605408
4274499.99995775,2595499.99996136,2.7600998878479
4275499.99995775,2595499.99996136,2.34333992004395
4276499.99995775,2595499.99996136,2.26834988594055
4277499.99995775,2595499.99996136,2.51206994056702
4278499.99995775,2595499.99996136,3.01121997833252
4325499.99995775,2595499.99996136,1.99215996265411
4326499.99995775,2595499.99996136,2.04904007911682
4327499.99995775,2595499.99996136,2.14888000488281
4328499.99995775,2595499.99996136,2.49486994743347
4329499.99995775,2595499.99996136,2.29141998291016
4330499.99995775,2595499.99996136,2.24671006202698
4331499.99995775,2595499.99996136,2.41863989830017
4332499.99995775,2595499.99996136,2.18619990348816
4333499.99995775,2595499.99996136,2.30482006072998
4334499.99995775,2595499.99996136,2.29708003997803
4335499.99995775,2595499.99996136,2.11455988883972
4336499.99995775,2595499.99996136,2.34128999710083
4337499.99995775,2595499.99996136,2.65175008773804
4338499.99995775,2595499.99996136,2.68035006523132
4339499.99995775,2595499.99996136,2.90704989433289
4340499.99995775,2595499.99996136,3.25383996963501
4341499.99995775,2595499.99996136,5.07391977310181
4342499.99995775,2595499.99996136,3.29401993751526
4343499.99995775,2595499.99996136,3.21428990364075
4344499.99995775,2595499.99996136,3.45729994773865
4345499.99995775,2595499.99996136,3.66953992843628
4346499.99995775,2595499.99996136,3.84085988998413
4347499.99995775,2595499.99996136,4.10263013839722
4348499.99995775,2595499.99996136,4.57999992370605
4349499.99995775,2595499.99996136,9.57534027099609
4350499.99995775,2595499.99996136,5.88914012908936
4351499.99995775,2595499.99996136,3.75076007843018
4352499.99995775,2595499.99996136,3.23847007751465
4353499.99995775,2595499.99996136,3.01992988586426
4354499.99995775,2595499.99996136,2.9633800983429
4355499.99995775,2595499.99996136,3.04824995994568
4356499.99995775,2595499.99996136,2.74339008331299
4357499.99995775,2595499.99996136,2.58183002471924
4358499.99995775,2595499.99996136,2.67581009864807
4359499.99995775,2595499.99996136,2.56726002693176
4360499.99995775,2595499.99996136,2.33435010910034
4361499.99995775,2595499.99996136,2.2678599357605
4362499.99995775,2595499.99996136,2.05205011367798
4363499.99995775,2595499.99996136,1.89840996265411
4364499.99995775,2595499.99996136,1.7355899810791
4365499.99995775,2595499.99996136,1.80376994609833
4196499.99995775,2594499.99996136,1.89916002750397
4197499.99995775,2594499.99996136,1.83548998832703
4264499.99995775,2594499.99996136,2.42379999160767
4265499.99995775,2594499.99996136,2.21620011329651
4266499.99995775,2594499.99996136,2.407870054245
4267499.99995775,2594499.99996136,2.87435007095337
4268499.99995775,2594499.99996136,3.28958988189697
4269499.99995775,2594499.99996136,3.5571300983429
4270499.99995775,2594499.99996136,3.29003000259399
4271499.99995775,2594499.99996136,3.15967988967896
4272499.99995775,2594499.99996136,3.26832008361816
4273499.99995775,2594499.99996136,2.88614010810852
4274499.99995775,2594499.99996136,2.57056999206543
4275499.99995775,2594499.99996136,2.30122995376587
4276499.99995775,2594499.99996136,2.45670008659363
4277499.99995775,2594499.99996136,2.69218993186951
4278499.99995775,2594499.99996136,3.16102004051208
4279499.99995775,2594499.99996136,2.68948006629944
4324499.99995775,2594499.99996136,2.04468011856079
4325499.99995775,2594499.99996136,2.11995005607605
4326499.99995775,2594499.99996136,2.22955989837646
4327499.99995775,2594499.99996136,2.30610990524292
4328499.99995775,2594499.99996136,2.418869972229
4329499.99995775,2594499.99996136,2.20050001144409
4330499.99995775,2594499.99996136,2.12924003601074
4331499.99995775,2594499.99996136,2.32925009727478
4332499.99995775,2594499.99996136,2.24664998054504
4333499.99995775,2594499.99996136,2.16679000854492
4334499.99995775,2594499.99996136,2.25972008705139
4335499.99995775,2594499.99996136,2.16270995140076
4336499.99995775,2594499.99996136,2.28020000457764
4337499.99995775,2594499.99996136,2.55623006820679
4338499.99995775,2594499.99996136,2.80976009368896
4339499.99995775,2594499.99996136,3.15151000022888
4340499.99995775,2594499.99996136,3.51110005378723
4341499.99995775,2594499.99996136,3.54729008674622
4342499.99995775,2594499.99996136,3.05627989768982
4343499.99995775,2594499.99996136,2.9258599281311
4344499.99995775,2594499.99996136,3.2294499874115
4345499.99995775,2594499.99996136,3.41300988197327
4346499.99995775,2594499.99996136,3.70344996452332
4347499.99995775,2594499.99996136,7.79794979095459
4348499.99995775,2594499.99996136,9.57614040374756
4349499.99995775,2594499.99996136,9.60791969299316
4350499.99995775,2594499.99996136,8.61497020721436
4351499.99995775,2594499.99996136,6.0207200050354
4352499.99995775,2594499.99996136,8.07703971862793
4353499.99995775,2594499.99996136,8.0602502822876
4354499.99995775,2594499.99996136,4.16074991226196
4355499.99995775,2594499.99996136,2.95118999481201
4356499.99995775,2594499.99996136,2.60584998130798
4357499.99995775,2594499.99996136,2.37542009353638
4358499.99995775,2594499.99996136,2.42810988426208
4359499.99995775,2594499.99996136,2.34856009483337
4360499.99995775,2594499.99996136,2.1566801071167
4361499.99995775,2594499.99996136,2.21563005447388
4362499.99995775,2594499.99996136,2.15653991699219
4363499.99995775,2594499.99996136,2.05947995185852
4364499.99995775,2594499.99996136,1.87144005298615
4365499.99995775,2594499.99996136,1.92332005500793
4366499.99995775,2594499.99996136,1.91692996025085
4367499.99995775,2594499.99996136,1.76794004440308
4195499.99995775,2593499.99996136,2.08653998374939
4196499.99995775,2593499.99996136,2.14938998222351
4197499.99995775,2593499.99996136,1.96461999416351
4198499.99995775,2593499.99996136,2.03814005851746
4199499.99995775,2593499.99996136,2.1587700843811
4264499.99995775,2593499.99996136,2.26699995994568
4265499.99995775,2593499.99996136,2.37347006797791
4266499.99995775,2593499.99996136,2.61336994171143
4267499.99995775,2593499.99996136,3.07313990592957
4268499.99995775,2593499.99996136,3.36810994148254
4269499.99995775,2593499.99996136,3.80976009368896
4270499.99995775,2593499.99996136,3.38420009613037
4271499.99995775,2593499.99996136,3.3686900138855
4272499.99995775,2593499.99996136,3.35199999809265
4273499.99995775,2593499.99996136,2.90072989463806
4274499.99995775,2593499.99996136,2.54713010787964
4275499.99995775,2593499.99996136,2.39323997497559
4276499.99995775,2593499.99996136,2.57800006866455
4277499.99995775,2593499.99996136,2.8696300983429
4278499.99995775,2593499.99996136,3.1508800983429
4279499.99995775,2593499.99996136,2.58580994606018
4325499.99995775,2593499.99996136,2.30398011207581
4326499.99995775,2593499.99996136,2.17077994346619
4327499.99995775,2593499.99996136,2.15633010864258
4328499.99995775,2593499.99996136,2.30711007118225
4329499.99995775,2593499.99996136,2.27062010765076
4330499.99995775,2593499.99996136,2.06895995140076
4331499.99995775,2593499.99996136,2.04361009597778
4332499.99995775,2593499.99996136,2.18150997161865
4333499.99995775,2593499.99996136,2.06657004356384
4334499.99995775,2593499.99996136,2.23200011253357
4335499.99995775,2593499.99996136,2.31117010116577
4336499.99995775,2593499.99996136,2.5853099822998
4337499.99995775,2593499.99996136,2.94085001945496
4338499.99995775,2593499.99996136,3.19968008995056
4339499.99995775,2593499.99996136,3.31491994857788
4340499.99995775,2593499.99996136,3.28018999099731
