"x","y","EEA_1kmgrid_2016_pm25_avg"
4509500,2621500,4.70634984970093
4510500,2621500,4.56310987472534
4511500,2621500,4.57870006561279
4512500,2621500,4.46319007873535
4513500,2621500,4.48118019104004
4514500,2621500,4.54092979431152
4515500,2621500,4.62396001815796
4516500,2621500,4.75370979309082
4507500,2620500,4.93302011489868
4508500,2620500,4.8914999961853
4509500,2620500,4.81941986083984
4510500,2620500,4.64980983734131
4511500,2620500,4.76294994354248
4512500,2620500,4.74708986282349
4513500,2620500,4.72037982940674
4514500,2620500,4.58135986328125
4515500,2620500,4.60259008407593
4516500,2620500,4.68709993362427
4517500,2620500,4.6848201751709
4518500,2620500,4.8701000213623
4519500,2620500,4.95122003555298
4520500,2620500,4.78998994827271
4521500,2620500,4.69620990753174
4522500,2620500,4.74981021881104
4523500,2620500,4.91902017593384
4524500,2620500,4.83276987075806
4506500,2619500,5.05468988418579
4507500,2619500,5.04862022399902
4508500,2619500,4.99499988555908
4509500,2619500,4.95083999633789
4510500,2619500,4.73577976226807
4511500,2619500,4.77498006820679
4512500,2619500,4.89633989334106
4513500,2619500,4.95592021942139
4514500,2619500,4.87301015853882
4515500,2619500,4.69915008544922
4516500,2619500,4.54123020172119
4517500,2619500,4.61234998703003
4518500,2619500,4.78298997879028
4519500,2619500,4.68030023574829
4520500,2619500,4.62470006942749
4521500,2619500,4.70373010635376
4522500,2619500,4.67699003219604
4523500,2619500,4.71243000030518
4524500,2619500,4.64208984375
4525500,2619500,4.57520008087158
4526500,2619500,4.62768983840942
4527500,2619500,4.7127799987793
4528500,2619500,5.15515995025635
4480500,2618500,4.14400005340576
4481500,2618500,4.15272998809814
4504500,2618500,5.21575021743774
4505500,2618500,5.02874994277954
4506500,2618500,5.1018500328064
4507500,2618500,5.13861989974976
4508500,2618500,5.17544984817505
4509500,2618500,5.10832023620605
4510500,2618500,4.90991020202637
4511500,2618500,4.73249006271362
4512500,2618500,4.79349994659424
4513500,2618500,4.8593897819519
4514500,2618500,5.00078010559082
4515500,2618500,4.89949989318848
4516500,2618500,4.74519014358521
4517500,2618500,4.56482982635498
