"x","y","EEA_1kmgrid_2017_pm25_avg"
4501500,2613500,4.52307987213135
4502500,2613500,4.53190994262695
4503500,2613500,4.69556999206543
4504500,2613500,4.7414698600769
4505500,2613500,4.2854700088501
4506500,2613500,4.17991018295288
4507500,2613500,4.31674003601074
4508500,2613500,4.42634010314941
4509500,2613500,4.57523012161255
4510500,2613500,7.93662977218628
4511500,2613500,5.31376981735229
4512500,2613500,4.60124015808105
4513500,2613500,4.49125003814697
4514500,2613500,4.62661981582642
4515500,2613500,4.52683019638062
4516500,2613500,4.45965003967285
4517500,2613500,4.39773988723755
4518500,2613500,4.4886999130249
4519500,2613500,4.55765008926392
4520500,2613500,4.55573987960815
4521500,2613500,4.58329010009766
4522500,2613500,4.66217994689941
4523500,2613500,4.47834014892578
4524500,2613500,4.37138986587524
4525500,2613500,4.42646980285645
4526500,2613500,4.3637900352478
4527500,2613500,4.40034008026123
4528500,2613500,4.73698997497559
4529500,2613500,4.9802098274231
4477500,2612500,3.99006009101868
4478500,2612500,4.00052976608276
4479500,2612500,4.18253993988037
4480500,2612500,4.29773998260498
4481500,2612500,4.43751001358032
4482500,2612500,4.3549599647522
4483500,2612500,4.30646991729736
4484500,2612500,4.31842994689941
4485500,2612500,4.36113023757935
4486500,2612500,4.38028001785278
4487500,2612500,4.22521018981934
4488500,2612500,4.19278001785278
4489500,2612500,4.26134014129639
4490500,2612500,4.73746013641357
4491500,2612500,4.8156099319458
4492500,2612500,4.8558201789856
4493500,2612500,4.78007984161377
4494500,2612500,4.86709976196289
4495500,2612500,4.87120008468628
4496500,2612500,4.75401020050049
4497500,2612500,4.9277400970459
4498500,2612500,5.19472980499268
4499500,2612500,5.24444007873535
4500500,2612500,5.28601980209351
4501500,2612500,4.97557020187378
4502500,2612500,4.98220014572144
4503500,2612500,5.0877799987793
4504500,2612500,5.3854398727417
4505500,2612500,4.70297002792358
4506500,2612500,4.61265993118286
4507500,2612500,4.66118001937866
4508500,2612500,4.81056976318359
4509500,2612500,5.23471021652222
4510500,2612500,7.69575977325439
4511500,2612500,8.38387012481689
4512500,2612500,6.65206003189087
4513500,2612500,6.24432992935181
4514500,2612500,5.98632001876831
4515500,2612500,5.2227897644043
4516500,2612500,5.11491012573242
4517500,2612500,5.05313014984131
4518500,2612500,5.22418022155762
4519500,2612500,5.23517990112305
4520500,2612500,5.05261993408203
4521500,2612500,4.83304977416992
4522500,2612500,5.02664995193481
4523500,2612500,4.83021020889282
4524500,2612500,4.71497011184692
4525500,2612500,4.74215984344482
4526500,2612500,4.684889793396
4527500,2612500,4.72372007369995
4528500,2612500,4.89951992034912
4529500,2612500,5.10684013366699
4335500,2611500,3.28043007850647
4336500,2611500,2.89864993095398
4337500,2611500,3.10843992233276
4338500,2611500,2.83323001861572
4339500,2611500,2.78889989852905
4476500,2611500,4.49708986282349
4477500,2611500,4.56963014602661
4478500,2611500,4.58759021759033
4479500,2611500,4.6084098815918
4480500,2611500,4.75924015045166
4481500,2611500,4.85276985168457
4482500,2611500,4.6888599395752
4483500,2611500,4.71823978424072
4484500,2611500,4.68549013137817
4485500,2611500,4.62188005447388
4486500,2611500,4.49356985092163
4487500,2611500,4.38458013534546
4488500,2611500,4.2871298789978
4489500,2611500,4.59881019592285
4490500,2611500,5.27824020385742
4491500,2611500,5.09564018249512
4492500,2611500,5.396399974823
4493500,2611500,5.42180013656616
4494500,2611500,5.44920015335083
4495500,2611500,5.35450983047485
4496500,2611500,5.27558994293213
4497500,2611500,5.33925008773804
4498500,2611500,5.43534994125366
4499500,2611500,5.73395013809204
4500500,2611500,5.81605005264282
4501500,2611500,5.78433990478516
4502500,2611500,5.64967012405396
4503500,2611500,5.69098997116089
4504500,2611500,5.77159023284912
4505500,2611500,5.14565992355347
4506500,2611500,5.07077980041504
4507500,2611500,4.76908016204834
4508500,2611500,4.87954998016357
4509500,2611500,5.09654998779297
4510500,2611500,5.23232984542847
4511500,2611500,5.36638021469116
4512500,2611500,9.10035991668701
4513500,2611500,7.18990993499756
4514500,2611500,6.52440023422241
4515500,2611500,6.08058023452759
4516500,2611500,5.20237016677856
4517500,2611500,5.18096017837524
4518500,2611500,5.79433012008667
4519500,2611500,5.74160003662109
4520500,2611500,5.29665994644165
4521500,2611500,5.12902021408081
4522500,2611500,5.1780800819397
4523500,2611500,4.988609790802
4524500,2611500,4.94427013397217
4525500,2611500,4.76447010040283
4526500,2611500,4.81107997894287
4527500,2611500,4.86745977401733
4528500,2611500,5.03836011886597
4529500,2611500,5.14826011657715
4333500,2610500,2.86291003227234
4334500,2610500,3.24093008041382
4335500,2610500,2.9327700138092
4336500,2610500,2.71410989761353
4337500,2610500,2.78217005729675
4338500,2610500,3.01712989807129
4339500,2610500,2.78016996383667
4340500,2610500,2.7103099822998
4341500,2610500,2.73826003074646
4475500,2610500,4.52517986297607
4476500,2610500,4.51828002929688
4477500,2610500,4.49507999420166
4478500,2610500,4.45080995559692
4479500,2610500,4.66174983978271
4480500,2610500,4.84085988998413
4481500,2610500,4.79095983505249
4482500,2610500,4.70581007003784
4483500,2610500,4.69975996017456
4484500,2610500,4.51565980911255
4485500,2610500,4.61026000976562
4486500,2610500,4.53190994262695
4487500,2610500,4.32537984848022
4488500,2610500,4.20241022109985
4489500,2610500,4.42922019958496
4490500,2610500,5.08441019058228
4491500,2610500,5.10497999191284
4492500,2610500,5.33320999145508
4493500,2610500,5.4187798500061
4494500,2610500,5.42456007003784
4495500,2610500,5.27580976486206
4496500,2610500,5.16061019897461
4497500,2610500,5.30622005462646
4498500,2610500,5.55884981155396
4499500,2610500,5.61088991165161
4500500,2610500,5.56689977645874
4501500,2610500,5.94624996185303
4502500,2610500,5.97715997695923
4503500,2610500,5.95197010040283
4504500,2610500,6.01928997039795
4505500,2610500,5.31442022323608
4506500,2610500,5.14775991439819
4507500,2610500,4.89638996124268
4508500,2610500,4.86041021347046
4509500,2610500,4.99847984313965
4510500,2610500,5.18767023086548
4511500,2610500,5.29545021057129
4512500,2610500,5.27794981002808
4513500,2610500,5.27181005477905
4514500,2610500,6.6740198135376
4515500,2610500,5.97477006912231
4516500,2610500,5.72711992263794
4517500,2610500,8.16431045532227
4518500,2610500,7.97502994537354
4519500,2610500,8.13648986816406
4520500,2610500,6.39577007293701
4521500,2610500,5.33488988876343
4522500,2610500,5.00448989868164
4523500,2610500,5.09071016311646
4524500,2610500,5.06374979019165
4525500,2610500,4.97046995162964
4526500,2610500,4.99921989440918
4527500,2610500,5.39845991134644
4528500,2610500,6.28110980987549
4529500,2610500,5.70231008529663
4331500,2609500,2.84147000312805
4332500,2609500,2.77233004570007
4333500,2609500,2.93189001083374
4334500,2609500,3.32136988639832
4335500,2609500,2.87896990776062
4336500,2609500,2.89698004722595
4337500,2609500,3.14352011680603
4338500,2609500,3.27641010284424
4339500,2609500,3.11483001708984
4340500,2609500,3.11595988273621
4341500,2609500,3.20900011062622
4342500,2609500,3.41809010505676
4343500,2609500,3.18407988548279
4475500,2609500,4.41590023040771
4476500,2609500,4.40853023529053
4477500,2609500,4.38606023788452
4478500,2609500,4.55424976348877
4479500,2609500,4.71997976303101
4480500,2609500,4.63716983795166
4481500,2609500,4.73096990585327
4482500,2609500,4.73188018798828
4483500,2609500,4.76235008239746
4484500,2609500,4.48370981216431
4485500,2609500,4.48964977264404
4486500,2609500,4.55858993530273
4487500,2609500,4.4723801612854
4488500,2609500,4.28480005264282
4489500,2609500,4.30416011810303
4490500,2609500,4.94278001785278
4491500,2609500,5.17224979400635
4492500,2609500,5.34208011627197
4493500,2609500,5.46661996841431
4494500,2609500,5.37585020065308
4495500,2609500,5.17715978622437
4496500,2609500,5.16014003753662
4497500,2609500,5.44552993774414
4498500,2609500,5.48110008239746
4499500,2609500,5.46487998962402
4500500,2609500,5.623459815979
4501500,2609500,5.96982002258301
4502500,2609500,5.89648008346558
4503500,2609500,5.83790016174316
4504500,2609500,6.41921997070312
4505500,2609500,5.91723012924194
4506500,2609500,5.30330991744995
4507500,2609500,5.14163017272949
4508500,2609500,5.09108018875122
4509500,2609500,5.0897102355957
4510500,2609500,5.2474799156189
4511500,2609500,5.24389982223511
4512500,2609500,6.53558015823364
4513500,2609500,7.45727014541626
4514500,2609500,5.72687005996704
4515500,2609500,7.14621019363403
4516500,2609500,6.67572021484375
4517500,2609500,7.24892997741699
4518500,2609500,8.99909973144531
4519500,2609500,6.44864988327026
4520500,2609500,5.25997018814087
4521500,2609500,5.00438976287842
4522500,2609500,4.79570007324219
4523500,2609500,4.94157981872559
4524500,2609500,5.53345012664795
4525500,2609500,7.04603004455566
4526500,2609500,8.39309024810791
4527500,2609500,5.9583101272583
4528500,2609500,5.35090017318726
4529500,2609500,5.60433006286621
4329500,2608500,2.86347007751465
4330500,2608500,2.89969992637634
4331500,2608500,2.97582006454468
4332500,2608500,2.83957004547119
4333500,2608500,3.00488996505737
4334500,2608500,3.28347992897034
4335500,2608500,2.89383006095886
4336500,2608500,3.01814007759094
4337500,2608500,3.31795001029968
4338500,2608500,3.41366004943848
4339500,2608500,3.25420999526978
4340500,2608500,3.36610007286072
4341500,2608500,3.30985999107361
4342500,2608500,3.33027005195618
4343500,2608500,3.35790991783142
4344500,2608500,3.59939002990723
4474500,2608500,4.04010009765625
4475500,2608500,4.37341976165771
4476500,2608500,4.32762002944946
4477500,2608500,4.45753002166748
4478500,2608500,4.64739990234375
4479500,2608500,4.48703002929688
4480500,2608500,4.55877017974854
4481500,2608500,4.58798980712891
4482500,2608500,4.63725996017456
4483500,2608500,4.86919021606445
4484500,2608500,4.676109790802
4485500,2608500,4.52884006500244
4486500,2608500,4.52291011810303
4487500,2608500,4.51012992858887
4488500,2608500,4.41204023361206
4489500,2608500,4.49211978912354
4490500,2608500,5.15045022964478
4491500,2608500,5.27644014358521
4492500,2608500,5.44476985931396
4493500,2608500,5.48674011230469
4494500,2608500,5.36591005325317
4495500,2608500,5.29537010192871
4496500,2608500,5.26724004745483
4497500,2608500,5.33964014053345
4498500,2608500,5.43036985397339
4499500,2608500,5.59411001205444
4500500,2608500,5.76038980484009
4501500,2608500,5.89976978302002
4502500,2608500,5.63866996765137
4503500,2608500,5.6845498085022
4504500,2608500,5.9267201423645
4505500,2608500,9.28361988067627
4506500,2608500,6.40413999557495
4507500,2608500,5.68457984924316
4508500,2608500,5.32237005233765
4509500,2608500,5.25372982025146
4510500,2608500,5.27024984359741
4511500,2608500,5.25266981124878
4512500,2608500,5.29967021942139
4513500,2608500,5.29962015151978
4514500,2608500,5.44228982925415
4515500,2608500,9.01467990875244
4516500,2608500,8.07151985168457
4517500,2608500,6.39927005767822
4518500,2608500,5.75637006759644
4519500,2608500,5.7260799407959
4520500,2608500,5.14334011077881
4521500,2608500,4.87404012680054
4522500,2608500,4.70990991592407
4523500,2608500,4.86129999160767
4524500,2608500,4.98553991317749
4525500,2608500,5.08366012573242
4526500,2608500,5.11854982376099
4527500,2608500,5.06863021850586
4528500,2608500,5.06675004959106
4529500,2608500,5.07013988494873
4328500,2607500,2.67652988433838
4329500,2607500,2.84053993225098
4330500,2607500,2.86864995956421
4331500,2607500,3.00888991355896
4332500,2607500,2.93752002716064
4333500,2607500,3.11354994773865
4334500,2607500,3.12199997901917
4335500,2607500,2.85034990310669
4336500,2607500,3.00401997566223
4337500,2607500,3.23925995826721
4338500,2607500,3.41780996322632
4339500,2607500,3.38723993301392
4340500,2607500,3.36765003204346
4341500,2607500,3.20618009567261
4342500,2607500,3.21083998680115
4343500,2607500,3.20434999465942
4344500,2607500,3.57508993148804
4345500,2607500,3.57641005516052
4346500,2607500,3.48003005981445
4474500,2607500,4.06974983215332
4475500,2607500,4.34502983093262
4476500,2607500,4.31340980529785
4477500,2607500,4.50231981277466
4478500,2607500,4.55755996704102
4479500,2607500,4.25965023040771
4480500,2607500,4.46843004226685
4481500,2607500,4.52935981750488
4482500,2607500,4.60119009017944
4483500,2607500,4.92966985702515
4484500,2607500,5.12166976928711
4485500,2607500,4.84343004226685
4486500,2607500,4.67337989807129
4487500,2607500,4.58500003814697
4488500,2607500,4.56398010253906
4489500,2607500,4.70177984237671
4490500,2607500,5.37926006317139
4491500,2607500,5.4557900428772
4492500,2607500,5.51763010025024
4493500,2607500,5.55528020858765
4494500,2607500,5.49931001663208
4495500,2607500,5.43580007553101
4496500,2607500,5.37968015670776
4497500,2607500,5.42573022842407
4498500,2607500,5.59780979156494
4499500,2607500,5.89171981811523
4500500,2607500,6.33721017837524
4501500,2607500,5.79385995864868
4502500,2607500,5.59999990463257
4503500,2607500,5.78751993179321
4504500,2607500,5.92833995819092
4505500,2607500,5.72900009155273
4506500,2607500,9.16145038604736
4507500,2607500,9.15678977966309
4508500,2607500,6.511390209198
4509500,2607500,5.58197021484375
4510500,2607500,5.32324981689453
4511500,2607500,5.34810018539429
4512500,2607500,5.30186986923218
4513500,2607500,5.21211004257202
4514500,2607500,5.35827016830444
4515500,2607500,5.50509023666382
4516500,2607500,5.86819982528687
4517500,2607500,5.30419015884399
4518500,2607500,5.26262998580933
4519500,2607500,5.35113000869751
4520500,2607500,5.19031000137329
4521500,2607500,4.84180021286011
4522500,2607500,4.7858099937439
4523500,2607500,4.92313003540039
4524500,2607500,5.01328992843628
4525500,2607500,5.05032014846802
4526500,2607500,4.96077013015747
4527500,2607500,4.89680004119873
4528500,2607500,4.88571977615356
4529500,2607500,4.8460898399353
4328500,2606500,2.69016003608704
4329500,2606500,2.92196989059448
4330500,2606500,2.86172008514404
4331500,2606500,2.93594002723694
4332500,2606500,3.03684997558594
4333500,2606500,3.3304500579834
4334500,2606500,2.95516991615295
4335500,2606500,2.80280995368958
4336500,2606500,3.03598999977112
4337500,2606500,3.26637005805969
4338500,2606500,3.39859008789062
4339500,2606500,3.44727993011475
4340500,2606500,3.36123991012573
4341500,2606500,3.22343993186951
4342500,2606500,3.11378002166748
4343500,2606500,3.13247990608215
4344500,2606500,3.47935009002686
4345500,2606500,3.54836988449097
4346500,2606500,3.54700994491577
4347500,2606500,3.53941011428833
4348500,2606500,3.54735994338989
4472500,2606500,3.79184007644653
4473500,2606500,3.64810991287231
4474500,2606500,4.05684995651245
4475500,2606500,4.3131799697876
4476500,2606500,4.37202978134155
4477500,2606500,4.5730299949646
4478500,2606500,4.4660701751709
4479500,2606500,4.21848011016846
4480500,2606500,4.39117002487183
4481500,2606500,4.55023002624512
4482500,2606500,4.65094995498657
4483500,2606500,8.70693016052246
4484500,2606500,6.86854982376099
4485500,2606500,5.39337015151978
4486500,2606500,5.31034994125366
4487500,2606500,4.69083976745605
4488500,2606500,4.63070011138916
4489500,2606500,4.66734981536865
4490500,2606500,5.3797402381897
4491500,2606500,5.46497011184692
4492500,2606500,5.5984001159668
4493500,2606500,5.67106008529663
4494500,2606500,5.6271800994873
4495500,2606500,5.56578016281128
4496500,2606500,5.58689022064209
4497500,2606500,5.69987010955811
4498500,2606500,5.92857980728149
4499500,2606500,6.41760015487671
4500500,2606500,6.00991010665894
4501500,2606500,5.72055006027222
4502500,2606500,5.73583984375
4503500,2606500,5.88720989227295
4504500,2606500,5.82472991943359
4505500,2606500,5.48952007293701
4506500,2606500,5.36543989181519
4507500,2606500,5.37538003921509
4508500,2606500,9.15456962585449
4509500,2606500,6.42714023590088
4510500,2606500,5.85207986831665
4511500,2606500,5.40009021759033
4512500,2606500,5.24756002426147
4513500,2606500,5.2221999168396
4514500,2606500,5.3982400894165
4515500,2606500,5.4512300491333
4516500,2606500,5.36819982528687
4517500,2606500,5.07959985733032
4518500,2606500,4.98346996307373
4519500,2606500,5.15555000305176
4520500,2606500,5.18754005432129
4521500,2606500,4.77021980285645
4522500,2606500,4.63564014434814
4523500,2606500,4.78900003433228
4524500,2606500,4.95909976959229
4525500,2606500,4.85951995849609
4526500,2606500,4.72932004928589
4527500,2606500,4.81481981277466
4528500,2606500,5.00903987884521
4328500,2605500,2.74210000038147
4329500,2605500,2.98417997360229
4330500,2605500,2.96445989608765
4331500,2605500,2.96902990341187
4332500,2605500,3.40015006065369
4333500,2605500,3.36853003501892
4334500,2605500,2.93606996536255
4335500,2605500,2.84969997406006
4336500,2605500,3.00809001922607
4337500,2605500,3.2227098941803
4338500,2605500,3.32541990280151
4339500,2605500,3.42547011375427
4340500,2605500,3.41955995559692
4341500,2605500,3.30175995826721
4342500,2605500,3.21490001678467
4343500,2605500,3.12267994880676
4344500,2605500,3.47368001937866
4345500,2605500,3.4693500995636
4346500,2605500,3.43953990936279
4347500,2605500,3.45468997955322
4348500,2605500,3.47065997123718
4349500,2605500,3.42675995826721
4350500,2605500,3.45561003684998
4470500,2605500,3.67533993721008
4471500,2605500,3.72838997840881
4472500,2605500,3.69350004196167
4473500,2605500,3.61385989189148
4474500,2605500,3.98345994949341
4475500,2605500,4.37117004394531
4476500,2605500,4.3965802192688
4477500,2605500,4.51326990127563
4478500,2605500,4.30001020431519
4479500,2605500,4.33772993087769
4480500,2605500,4.39643001556396
4481500,2605500,4.63670015335083
4482500,2605500,4.65250015258789
4483500,2605500,8.71829032897949
4484500,2605500,8.71555042266846
4485500,2605500,7.29334020614624
4486500,2605500,5.04781007766724
4487500,2605500,4.65776014328003
4488500,2605500,4.53472995758057
4489500,2605500,4.60691976547241
4490500,2605500,5.28116989135742
4491500,2605500,5.25825977325439
4492500,2605500,5.62766981124878
4493500,2605500,5.69287014007568
4494500,2605500,5.71982002258301
4495500,2605500,5.71145009994507
4496500,2605500,5.94583988189697
4497500,2605500,6.55701017379761
4498500,2605500,6.14539003372192
4499500,2605500,5.7662501335144
4500500,2605500,5.58479976654053
4501500,2605500,5.69031000137329
4502500,2605500,5.80234003067017
4503500,2605500,5.82737016677856
4504500,2605500,5.78122997283936
4505500,2605500,5.34503984451294
4506500,2605500,5.28611993789673
4507500,2605500,5.16602993011475
4508500,2605500,5.21951007843018
4509500,2605500,5.29310989379883
4510500,2605500,5.52288007736206
4511500,2605500,5.43434000015259
4512500,2605500,5.431960105896
4513500,2605500,5.43226003646851
4514500,2605500,5.29759979248047
4515500,2605500,5.35969018936157
4516500,2605500,5.28065013885498
4517500,2605500,5.23115015029907
4518500,2605500,4.92119979858398
4519500,2605500,4.9919900894165
4520500,2605500,5.12906980514526
4521500,2605500,4.86018991470337
4522500,2605500,4.57795000076294
4523500,2605500,4.80746984481812
