"x","y","EEA_1kmgrid_2015_pm25_avg"
4509500,2621500,4.20513010025024
4510500,2621500,3.98439002037048
4511500,2621500,4.00627994537354
4512500,2621500,3.85787010192871
4513500,2621500,3.90121006965637
4514500,2621500,3.98991990089417
4515500,2621500,4.11522006988525
4516500,2621500,4.31522989273071
4507500,2620500,4.56641006469727
4508500,2620500,4.49823999404907
4509500,2620500,4.38230991363525
4510500,2620500,4.11710977554321
4511500,2620500,4.29020977020264
4512500,2620500,4.2897801399231
4513500,2620500,4.26948022842407
4514500,2620500,4.05245018005371
4515500,2620500,4.08323001861572
4516500,2620500,4.21201992034912
4517500,2620500,4.20663022994995
4518500,2620500,4.49673986434937
4519500,2620500,4.62511014938354
4520500,2620500,4.32172012329102
4521500,2620500,4.16976022720337
4522500,2620500,4.24515008926392
4523500,2620500,4.50798988342285
4524500,2620500,4.37012004852295
4506500,2619500,4.76585006713867
4507500,2619500,4.75403022766113
4508500,2619500,4.66508007049561
4509500,2619500,4.59203004837036
4510500,2619500,4.25052976608276
4511500,2619500,4.30980014801025
4512500,2619500,4.52520990371704
4513500,2619500,4.64582014083862
4514500,2619500,4.51020002365112
4515500,2619500,4.23352003097534
4516500,2619500,3.98857998847961
4517500,2619500,4.09553003311157
4518500,2619500,4.35939979553223
4519500,2619500,4.19683980941772
4520500,2619500,4.07055997848511
4521500,2619500,4.18230009078979
4522500,2619500,4.13440990447998
4523500,2619500,4.18636989593506
4524500,2619500,4.07701015472412
4525500,2619500,3.96292996406555
4526500,2619500,4.04035997390747
4527500,2619500,4.06790018081665
4528500,2619500,4.34621000289917
4480500,2618500,3.80748009681702
4481500,2618500,3.80419993400574
4504500,2618500,4.62534999847412
4505500,2618500,4.72625017166138
4506500,2618500,4.84388017654419
4507500,2618500,4.90250015258789
4508500,2618500,4.96148014068604
4509500,2618500,4.84863996505737
4510500,2618500,4.52548980712891
4511500,2618500,4.24444007873535
4512500,2618500,4.36282014846802
4513500,2618500,4.49121999740601
4514500,2618500,4.71778011322021
4515500,2618500,4.55170011520386
4516500,2618500,4.30459022521973
4517500,2618500,4.02363014221191
4518500,2618500,4.18259000778198
4519500,2618500,4.51593017578125
4520500,2618500,4.27624988555908
4521500,2618500,4.49541997909546
4522500,2618500,4.40868997573853
4523500,2618500,4.23887014389038
4524500,2618500,4.32291984558105
4525500,2618500,4.08782005310059
4526500,2618500,4.32445001602173
4527500,2618500,4.35189008712769
4528500,2618500,4.39599990844727
4529500,2618500,4.32056999206543
4479500,2617500,3.86583995819092
4480500,2617500,3.88086009025574
4481500,2617500,3.86096000671387
4482500,2617500,3.76071000099182
4483500,2617500,3.66245007514954
4484500,2617500,3.77112007141113
4485500,2617500,3.78291010856628
4486500,2617500,3.98425006866455
4487500,2617500,4.19856977462769
